head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
16,13,29,29,Random,-9999.0,e0c88c184ce156f9,3.5789999961853027,0.1510000228881836,1657610461.541,13,Hammer,Vacuum,Lizard,Vacuum,Hammer,Hammer,Vacuum,Lizard,Vacuum,Hammer,2524.848653316498,2022-07-12T07:21:01.541000,1657607936.6923466,59,607
10,11,23,11,Random,-9999.0,bcb51866f919fb73,2.320000171661377,0.21399998664855957,1657610462.905,23,Gecko,Shovel,Dinosaur,Gecko,Shovel,Gecko,Shovel,Dinosaur,Gecko,Shovel,2526.212653398514,2022-07-12T07:21:02.905000,1657607936.6923466,149,608
24,0,14,0,Validation,14.0,e0c88c184ce156f9,1.4819998741149902,0.15199995040893555,1657610463.106,14,Alligator,Knife,Snake,Alligator,Knife,Alligator,Knife,Snake,Alligator,Knife,2526.4136533737183,2022-07-12T07:21:03.106000,1657607936.6923466,60,609
2,1,14,14,Random,-9999.0,e0c88c184ce156f9,1.812000036239624,0.08000016212463379,1657610464.994,1,Anvil,Knife,Axe,Knife,Anvil,Anvil,Knife,Axe,Knife,Anvil,2528.3016533851624,2022-07-12T07:21:04.994000,1657607936.6923466,61,610
28,23,0,0,Validation,15.0,bcb51866f919fb73,3.127000093460083,0.17999982833862305,1657610466.219,23,Shovel,Alligator,Turtle,Alligator,Shovel,Shovel,Alligator,Turtle,Alligator,Shovel,2529.5266535282135,2022-07-12T07:21:06.219000,1657607936.6923466,150,611
18,6,11,11,Random,-9999.0,e0c88c184ce156f9,1.950999975204468,0.08299994468688965,1657610467.141,6,Chameleon,Gecko,Oil can,Gecko,Chameleon,Chameleon,Gecko,Oil can,Gecko,Chameleon,2530.448653459549,2022-07-12T07:21:07.141000,1657607936.6923466,62,612
5,11,12,11,Random,-9999.0,e0c88c184ce156f9,1.5440001487731934,0.18599987030029297,1657610468.761,12,Gecko,Grinding disk,Caiman,Gecko,Grinding disk,Gecko,Grinding disk,Caiman,Gecko,Grinding disk,2532.068653345108,2022-07-12T07:21:08.761000,1657607936.6923466,63,613
29,13,17,17,Random,-9999.0,e0c88c184ce156f9,1.670000076293945,0.07999992370605469,1657610470.51,13,Hammer,Nail,Vacuum,Nail,Hammer,Hammer,Nail,Vacuum,Nail,Hammer,2533.8176534175873,2022-07-12T07:21:10.510000,1657607936.6923466,64,614
8,19,14,19,Random,-9999.0,bcb51866f919fb73,6.309000015258789,0.2049999237060547,1657610472.728,14,Paint brush,Knife,Cobra,Paint brush,Knife,Paint brush,Knife,Cobra,Paint brush,Knife,2536.0356533527374,2022-07-12T07:21:12.728000,1657607936.6923466,151,615
27,25,15,25,Random,-9999.0,e0c88c184ce156f9,3.490000009536743,0.08500003814697266,1657610474.157,15,Spanner,Lawn Mower,Tortoise,Spanner,Lawn Mower,Spanner,Lawn Mower,Tortoise,Spanner,Lawn Mower,2537.464653491974,2022-07-12T07:21:14.157000,1657607936.6923466,65,616
21,24,4,24,Random,-9999.0,e0c88c184ce156f9,2.495000123977661,0.14699983596801758,1657610476.799,4,Snake,Boa python,Saw,Snake,Boa python,Snake,Boa python,Saw,Snake,Boa python,2540.1066534519196,2022-07-12T07:21:16.799000,1657607936.6923466,66,617
1,28,14,14,Random,-9999.0,e0c88c184ce156f9,1.869999885559082,0.15199995040893555,1657610478.75,28,Turtle,Knife,Anvil,Knife,Turtle,Turtle,Knife,Anvil,Knife,Turtle,2542.057653427124,2022-07-12T07:21:18.750000,1657607936.6923466,67,618
7,14,21,14,Random,-9999.0,bcb51866f919fb73,6.983999967575073,0.20099997520446777,1657610479.917,21,Knife,Saw,Chisel,Knife,Saw,Knife,Saw,Chisel,Knife,Saw,2543.224653482437,2022-07-12T07:21:19.917000,1657607936.6923466,152,619
4,13,10,10,Random,-9999.0,e0c88c184ce156f9,1.7820000648498535,0.0840001106262207,1657610480.616,13,Hammer,Dinosaur,Boa python,Dinosaur,Hammer,Hammer,Dinosaur,Boa python,Dinosaur,Hammer,2543.9236533641815,2022-07-12T07:21:20.616000,1657607936.6923466,68,620
8,16,26,16,Random,-9999.0,e0c88c184ce156f9,2.0290000438690186,0.08000016212463379,1657610482.791,26,Lizard,Toad,Cobra,Lizard,Toad,Lizard,Toad,Cobra,Lizard,Toad,2546.098653316498,2022-07-12T07:21:22.791000,1657607936.6923466,69,621
18,27,0,0,Validation,16.0,bcb51866f919fb73,4.3500001430511475,0.2089998722076416,1657610484.463,27,Tortoise,Alligator,Oil can,Alligator,Tortoise,Tortoise,Alligator,Oil can,Alligator,Tortoise,2547.770653486252,2022-07-12T07:21:24.463000,1657607936.6923466,153,622
11,28,2,28,Random,-9999.0,e0c88c184ce156f9,1.8670001029968264,0.1509997844696045,1657610484.742,2,Turtle,Axe,Gecko,Turtle,Axe,Turtle,Axe,Gecko,Turtle,Axe,2548.049653530121,2022-07-12T07:21:24.742000,1657607936.6923466,70,623
7,19,1,1,Random,-9999.0,e0c88c184ce156f9,1.986000061035156,0.0820000171661377,1657610486.942,19,Paint brush,Anvil,Chisel,Anvil,Paint brush,Paint brush,Anvil,Chisel,Anvil,Paint brush,2550.249653339386,2022-07-12T07:21:26.942000,1657607936.6923466,71,624
6,23,8,8,Random,-9999.0,bcb51866f919fb73,2.4110000133514404,0.1979999542236328,1657610487.085,23,Shovel,Cobra,Chameleon,Cobra,Shovel,Shovel,Cobra,Chameleon,Cobra,Shovel,2550.392653465271,2022-07-12T07:21:27.085000,1657607936.6923466,154,625
9,4,21,4,Random,-9999.0,bcb51866f919fb73,2.257999897003174,0.1970000267028809,1657610489.524,21,Boa python,Saw,Crocodile,Boa python,Saw,Boa python,Saw,Crocodile,Boa python,Saw,2552.831653356552,2022-07-12T07:21:29.524000,1657607936.6923466,155,626
6,13,17,17,Random,-9999.0,e0c88c184ce156f9,4.144999980926514,0.2089998722076416,1657610491.238,13,Hammer,Nail,Chameleon,Nail,Hammer,Hammer,Nail,Chameleon,Nail,Hammer,2554.5456533432007,2022-07-12T07:21:31.238000,1657607936.6923466,72,627
16,1,15,1,Random,-9999.0,bcb51866f919fb73,2.6589999198913574,0.18200016021728516,1657610492.37,15,Anvil,Lawn Mower,Lizard,Anvil,Lawn Mower,Anvil,Lawn Mower,Lizard,Anvil,Lawn Mower,2555.677653312683,2022-07-12T07:21:32.370000,1657607936.6923466,156,628
3,11,17,11,Random,-9999.0,e0c88c184ce156f9,1.4909999370574951,0.14700007438659668,1657610492.803,17,Gecko,Nail,Blindworm,Gecko,Nail,Gecko,Nail,Blindworm,Gecko,Nail,2556.110653400421,2022-07-12T07:21:32.803000,1657607936.6923466,73,629
8,23,20,20,Random,-9999.0,e0c88c184ce156f9,1.4700000286102295,0.0840001106262207,1657610494.355,23,Shovel,Salamander,Cobra,Salamander,Shovel,Shovel,Salamander,Cobra,Salamander,Shovel,2557.6626534461975,2022-07-12T07:21:34.355000,1657607936.6923466,74,630
21,18,9,9,Random,-9999.0,bcb51866f919fb73,2.071000099182129,0.18499994277954104,1657610494.629,18,Oil can,Crocodile,Saw,Crocodile,Oil can,Oil can,Crocodile,Saw,Crocodile,Oil can,2557.9366533756256,2022-07-12T07:21:34.629000,1657607936.6923466,157,631
21,29,17,17,Random,-9999.0,e0c88c184ce156f9,2.197000026702881,0.07800006866455078,1657610496.7,29,Vacuum,Nail,Saw,Nail,Vacuum,Vacuum,Nail,Saw,Nail,Vacuum,2560.0076534748077,2022-07-12T07:21:36.700000,1657607936.6923466,75,632
9,0,22,0,Validation,17.0,bcb51866f919fb73,2.2179999351501465,0.2779998779296875,1657610497.143,22,Alligator,Screwdriver,Crocodile,Alligator,Screwdriver,Alligator,Screwdriver,Crocodile,Alligator,Screwdriver,2560.4506533145905,2022-07-12T07:21:37.143000,1657607936.6923466,158,633
9,23,10,10,Random,-9999.0,e0c88c184ce156f9,1.4950001239776611,0.1489999294281006,1657610498.276,23,Shovel,Dinosaur,Crocodile,Dinosaur,Shovel,Shovel,Dinosaur,Crocodile,Dinosaur,Shovel,2561.583653450012,2022-07-12T07:21:38.276000,1657607936.6923466,76,634
7,11,25,25,Random,-9999.0,bcb51866f919fb73,2.0829999446868896,0.1970000267028809,1657610499.39,11,Gecko,Spanner,Chisel,Spanner,Gecko,Gecko,Spanner,Chisel,Spanner,Gecko,2562.697653532028,2022-07-12T07:21:39.390000,1657607936.6923466,159,635
8,29,16,16,Random,-9999.0,e0c88c184ce156f9,1.5720000267028809,0.07799983024597168,1657610499.922,29,Vacuum,Lizard,Cobra,Lizard,Vacuum,Vacuum,Lizard,Cobra,Lizard,Vacuum,2563.2296533584595,2022-07-12T07:21:39.922000,1657607936.6923466,77,636
19,17,22,22,Random,-9999.0,e0c88c184ce156f9,2.422999858856201,0.0840001106262207,1657610502.505,17,Nail,Screwdriver,Paint brush,Screwdriver,Nail,Nail,Screwdriver,Paint brush,Screwdriver,Nail,2565.812653541565,2022-07-12T07:21:42.505000,1657607936.6923466,78,637
26,24,15,24,Random,-9999.0,bcb51866f919fb73,2.9739999771118164,0.187000036239624,1657610502.566,15,Snake,Lawn Mower,Toad,Snake,Lawn Mower,Snake,Lawn Mower,Toad,Snake,Lawn Mower,2565.8736534118652,2022-07-12T07:21:42.566000,1657607936.6923466,160,638
27,23,10,10,Random,-9999.0,bcb51866f919fb73,2.9129998683929443,0.2720000743865967,1657610505.753,23,Shovel,Dinosaur,Tortoise,Dinosaur,Shovel,Shovel,Dinosaur,Tortoise,Dinosaur,Shovel,2569.060653448105,2022-07-12T07:21:45.753000,1657607936.6923466,161,639
20,13,2,2,Random,-9999.0,e0c88c184ce156f9,3.944999933242798,0.15000009536743164,1657610506.597,13,Hammer,Axe,Salamander,Axe,Hammer,Hammer,Axe,Salamander,Axe,Hammer,2569.9046533107758,2022-07-12T07:21:46.597000,1657607936.6923466,79,640
9,7,8,8,Random,-9999.0,e0c88c184ce156f9,1.446000099182129,0.14800000190734863,1657610508.121,7,Chisel,Cobra,Crocodile,Cobra,Chisel,Chisel,Cobra,Crocodile,Cobra,Chisel,2571.4286534786224,2022-07-12T07:21:48.121000,1657607936.6923466,80,641
23,26,15,15,Random,-9999.0,bcb51866f919fb73,3.3370001316070557,0.19099998474121097,1657610509.273,26,Toad,Lawn Mower,Shovel,Lawn Mower,Toad,Toad,Lawn Mower,Shovel,Lawn Mower,Toad,2572.5806534290314,2022-07-12T07:21:49.273000,1657607936.6923466,162,642
0,18,5,5,Random,-9999.0,e0c88c184ce156f9,1.3999998569488523,0.0820000171661377,1657610509.602,18,Oil can,Caiman,Alligator,Caiman,Oil can,Oil can,Caiman,Alligator,Caiman,Oil can,2572.9096534252167,2022-07-12T07:21:49.602000,1657607936.6923466,81,643
24,8,28,8,Random,-9999.0,e0c88c184ce156f9,2.6029999256134033,0.0820000171661377,1657610512.356,28,Cobra,Turtle,Snake,Cobra,Turtle,Cobra,Turtle,Snake,Cobra,Turtle,2575.6636533737183,2022-07-12T07:21:52.356000,1657607936.6923466,82,644
18,0,11,11,Random,-9999.0,bcb51866f919fb73,3.413000106811523,0.18899989128112793,1657610512.878,0,Alligator,Gecko,Oil can,Gecko,Alligator,Alligator,Gecko,Oil can,Gecko,Alligator,2576.185653448105,2022-07-12T07:21:52.878000,1657607936.6923466,163,645
20,3,0,3,Validation,18.0,e0c88c184ce156f9,2.23799991607666,0.15200018882751465,1657610514.744,0,Blindworm,Alligator,Salamander,Blindworm,Alligator,Blindworm,Alligator,Salamander,Blindworm,Alligator,2578.0516533851624,2022-07-12T07:21:54.744000,1657607936.6923466,83,646
24,0,7,0,Validation,19.0,bcb51866f919fb73,2.63100004196167,0.19099998474121097,1657610515.699,7,Alligator,Chisel,Snake,Alligator,Chisel,Alligator,Chisel,Snake,Alligator,Chisel,2579.0066533088684,2022-07-12T07:21:55.699000,1657607936.6923466,164,647
20,0,5,5,Random,-9999.0,e0c88c184ce156f9,3.013000011444092,0.1489999294281006,1657610517.908,0,Alligator,Caiman,Salamander,Caiman,Alligator,Alligator,Caiman,Salamander,Caiman,Alligator,2581.2156534194946,2022-07-12T07:21:57.908000,1657607936.6923466,84,648
21,5,19,19,Random,-9999.0,bcb51866f919fb73,3.0999999046325684,0.18900012969970703,1657610518.985,5,Caiman,Paint brush,Saw,Paint brush,Caiman,Caiman,Paint brush,Saw,Paint brush,Caiman,2582.29265332222,2022-07-12T07:21:58.985000,1657607936.6923466,165,649
19,27,18,18,Random,-9999.0,e0c88c184ce156f9,2.13100004196167,0.1489999294281006,1657610520.19,27,Tortoise,Oil can,Paint brush,Oil can,Tortoise,Tortoise,Oil can,Paint brush,Oil can,Tortoise,2583.4976534843445,2022-07-12T07:22:00.190000,1657607936.6923466,85,650
18,13,10,13,Random,-9999.0,bcb51866f919fb73,2.0360000133514404,0.187999963760376,1657610521.2,10,Hammer,Dinosaur,Oil can,Hammer,Dinosaur,Hammer,Dinosaur,Oil can,Hammer,Dinosaur,2584.5076534748077,2022-07-12T07:22:01.200000,1657607936.6923466,166,651
29,20,25,25,Random,-9999.0,e0c88c184ce156f9,2.110999822616577,0.1490001678466797,1657610522.455,20,Salamander,Spanner,Vacuum,Spanner,Salamander,Salamander,Spanner,Vacuum,Spanner,Salamander,2585.76265335083,2022-07-12T07:22:02.455000,1657607936.6923466,86,652
18,6,25,25,Random,-9999.0,bcb51866f919fb73,2.259000062942505,0.1809999942779541,1657610523.65,6,Chameleon,Spanner,Oil can,Spanner,Chameleon,Chameleon,Spanner,Oil can,Spanner,Chameleon,2586.9576535224915,2022-07-12T07:22:03.650000,1657607936.6923466,167,653
14,0,19,19,Validation,0.0,e0c88c184ce156f9,1.7760000228881836,0.15600013732910156,1657610524.308,0,Alligator,Paint brush,Knife,Paint brush,Alligator,Alligator,Paint brush,Knife,Paint brush,Alligator,2587.615653514862,2022-07-12T07:22:04.308000,1657607936.6923466,87,654
0,18,6,6,Random,-9999.0,e0c88c184ce156f9,1.4140000343322754,0.07799983024597168,1657610525.801,18,Oil can,Chameleon,Alligator,Chameleon,Oil can,Oil can,Chameleon,Alligator,Chameleon,Oil can,2589.1086535453796,2022-07-12T07:22:05.801000,1657607936.6923466,88,655
13,23,9,23,Random,-9999.0,e0c88c184ce156f9,1.5160000324249268,0.08299994468688965,1657610527.398,9,Shovel,Crocodile,Hammer,Shovel,Crocodile,Shovel,Crocodile,Hammer,Shovel,Crocodile,2590.7056534290314,2022-07-12T07:22:07.398000,1657607936.6923466,89,656
4,16,28,16,Random,-9999.0,e0c88c184ce156f9,1.5679998397827148,0.07899999618530273,1657610529.047,28,Lizard,Turtle,Boa python,Lizard,Turtle,Lizard,Turtle,Boa python,Lizard,Turtle,2592.3546533584595,2022-07-12T07:22:09.047000,1657607936.6923466,90,657
20,4,24,4,Random,-9999.0,bcb51866f919fb73,6.559999942779541,0.24900007247924805,1657610530.468,24,Boa python,Snake,Salamander,Boa python,Snake,Boa python,Snake,Salamander,Boa python,Snake,2593.775653362274,2022-07-12T07:22:10.468000,1657607936.6923466,168,658
6,5,14,5,Random,-9999.0,e0c88c184ce156f9,1.3889999389648438,0.08300018310546875,1657610530.517,14,Caiman,Knife,Chameleon,Caiman,Knife,Caiman,Knife,Chameleon,Caiman,Knife,2593.8246533870697,2022-07-12T07:22:10.517000,1657607936.6923466,91,659
6,13,5,5,Random,-9999.0,e0c88c184ce156f9,1.8220000267028809,0.07999992370605469,1657610532.419,13,Hammer,Caiman,Chameleon,Caiman,Hammer,Hammer,Caiman,Chameleon,Caiman,Hammer,2595.7266533374786,2022-07-12T07:22:12.419000,1657607936.6923466,92,660
23,4,21,21,Random,-9999.0,bcb51866f919fb73,2.3899998664855957,0.20099997520446777,1657610533.042,4,Boa python,Saw,Shovel,Saw,Boa python,Boa python,Saw,Shovel,Saw,Boa python,2596.349653482437,2022-07-12T07:22:13.042000,1657607936.6923466,169,661
22,12,14,14,Random,-9999.0,e0c88c184ce156f9,2.010999917984009,0.08100008964538574,1657610534.584,12,Grinding disk,Knife,Screwdriver,Knife,Grinding disk,Grinding disk,Knife,Screwdriver,Knife,Grinding disk,2597.8916535377502,2022-07-12T07:22:14.584000,1657607936.6923466,93,662
11,6,23,6,Random,-9999.0,bcb51866f919fb73,2.444000005722046,0.2130000591278076,1657610535.707,23,Chameleon,Shovel,Gecko,Chameleon,Shovel,Chameleon,Shovel,Gecko,Chameleon,Shovel,2599.01465344429,2022-07-12T07:22:15.707000,1657607936.6923466,170,663
16,0,13,0,Random,-9999.0,e0c88c184ce156f9,1.4750001430511477,0.1489999294281006,1657610536.138,13,Alligator,Hammer,Lizard,Alligator,Hammer,Alligator,Hammer,Lizard,Alligator,Hammer,2599.445653438568,2022-07-12T07:22:16.138000,1657607936.6923466,94,664
16,18,19,19,Random,-9999.0,e0c88c184ce156f9,2.1700000762939453,0.07999992370605469,1657610538.464,18,Oil can,Paint brush,Lizard,Paint brush,Oil can,Oil can,Paint brush,Lizard,Paint brush,Oil can,2601.7716534137726,2022-07-12T07:22:18.464000,1657607936.6923466,95,665
21,4,25,25,Random,-9999.0,bcb51866f919fb73,3.0240001678466797,0.309999942779541,1657610539.036,4,Boa python,Spanner,Saw,Spanner,Boa python,Boa python,Spanner,Saw,Spanner,Boa python,2602.3436534404755,2022-07-12T07:22:19.036000,1657607936.6923466,171,666
28,14,23,23,Random,-9999.0,e0c88c184ce156f9,2.697000026702881,0.1529998779296875,1657610541.309,14,Knife,Shovel,Turtle,Shovel,Knife,Knife,Shovel,Turtle,Shovel,Knife,2604.616653442383,2022-07-12T07:22:21.309000,1657607936.6923466,96,667
28,5,23,5,Random,-9999.0,bcb51866f919fb73,3.1600000858306885,0.18699979782104492,1657610542.382,23,Caiman,Shovel,Turtle,Caiman,Shovel,Caiman,Shovel,Turtle,Caiman,Shovel,2605.6896533966064,2022-07-12T07:22:22.382000,1657607936.6923466,172,668
5,25,14,14,Random,-9999.0,e0c88c184ce156f9,1.8949999809265137,0.1530001163482666,1657610543.285,25,Spanner,Knife,Caiman,Knife,Spanner,Spanner,Knife,Caiman,Knife,Spanner,2606.5926535129547,2022-07-12T07:22:23.285000,1657607936.6923466,97,669
20,2,0,0,Random,-9999.0,bcb51866f919fb73,2.190999984741211,0.19299983978271484,1657610544.762,2,Axe,Alligator,Salamander,Alligator,Axe,Axe,Alligator,Salamander,Alligator,Axe,2608.0696535110474,2022-07-12T07:22:24.762000,1657607936.6923466,173,670
12,16,6,6,Random,-9999.0,e0c88c184ce156f9,3.3989999294281006,0.08500003814697266,1657610546.845,16,Lizard,Chameleon,Grinding disk,Chameleon,Lizard,Lizard,Chameleon,Grinding disk,Chameleon,Lizard,2610.1526534557343,2022-07-12T07:22:26.845000,1657607936.6923466,98,671
8,25,1,1,Random,-9999.0,bcb51866f919fb73,2.1650002002716064,0.2760000228881836,1657610547.224,25,Spanner,Anvil,Cobra,Anvil,Spanner,Spanner,Anvil,Cobra,Anvil,Spanner,2610.531653404236,2022-07-12T07:22:27.224000,1657607936.6923466,174,672
16,27,15,27,Random,-9999.0,e0c88c184ce156f9,1.88700008392334,0.1809999942779541,1657610548.839,15,Tortoise,Lawn Mower,Lizard,Tortoise,Lawn Mower,Tortoise,Lawn Mower,Lizard,Tortoise,Lawn Mower,2612.1466534137726,2022-07-12T07:22:28.839000,1657607936.6923466,99,673
4,26,13,26,Random,-9999.0,bcb51866f919fb73,2.3359999656677246,0.2090001106262207,1657610549.767,13,Toad,Hammer,Boa python,Toad,Hammer,Toad,Hammer,Boa python,Toad,Hammer,2613.0746533870697,2022-07-12T07:22:29.767000,1657607936.6923466,175,674
13,22,16,22,Random,-9999.0,e0c88c184ce156f9,1.4520001411437988,0.0819997787475586,1657610550.369,16,Screwdriver,Lizard,Hammer,Screwdriver,Lizard,Screwdriver,Lizard,Hammer,Screwdriver,Lizard,2613.6766533851624,2022-07-12T07:22:30.369000,1657607936.6923466,100,675
29,12,28,12,Random,-9999.0,e0c88c184ce156f9,1.4719998836517334,0.0820000171661377,1657610551.925,28,Grinding disk,Turtle,Vacuum,Grinding disk,Turtle,Grinding disk,Turtle,Vacuum,Grinding disk,Turtle,2615.2326533794403,2022-07-12T07:22:31.925000,1657607936.6923466,101,676
24,7,0,0,Validation,1.0,bcb51866f919fb73,2.169000148773194,0.31099987030029297,1657610552.245,7,Chisel,Alligator,Snake,Alligator,Chisel,Chisel,Alligator,Snake,Alligator,Chisel,2615.552653312683,2022-07-12T07:22:32.245000,1657607936.6923466,176,677
27,6,28,28,Random,-9999.0,e0c88c184ce156f9,1.50600004196167,0.07899999618530273,1657610553.508,6,Chameleon,Turtle,Tortoise,Turtle,Chameleon,Chameleon,Turtle,Tortoise,Turtle,Chameleon,2616.815653324127,2022-07-12T07:22:33.508000,1657607936.6923466,102,678
18,20,4,20,Random,-9999.0,e0c88c184ce156f9,1.7899999618530271,0.0820000171661377,1657610555.381,4,Salamander,Boa python,Oil can,Salamander,Boa python,Salamander,Boa python,Oil can,Salamander,Boa python,2618.6886534690857,2022-07-12T07:22:35.381000,1657607936.6923466,103,679
6,4,15,4,Random,-9999.0,bcb51866f919fb73,3.694999933242798,0.20799994468688965,1657610556.144,15,Boa python,Lawn Mower,Chameleon,Boa python,Lawn Mower,Boa python,Lawn Mower,Chameleon,Boa python,Lawn Mower,2619.45165348053,2022-07-12T07:22:36.144000,1657607936.6923466,177,680
26,24,23,24,Random,-9999.0,e0c88c184ce156f9,1.6040000915527344,0.0839998722076416,1657610557.068,23,Snake,Shovel,Toad,Snake,Shovel,Snake,Shovel,Toad,Snake,Shovel,2620.3756535053253,2022-07-12T07:22:37.068000,1657607936.6923466,104,681
20,27,9,9,Random,-9999.0,e0c88c184ce156f9,1.8379998207092283,0.0840001106262207,1657610558.993,27,Tortoise,Crocodile,Salamander,Crocodile,Tortoise,Tortoise,Crocodile,Salamander,Crocodile,Tortoise,2622.3006534576416,2022-07-12T07:22:38.993000,1657607936.6923466,105,682
24,9,13,9,Random,-9999.0,bcb51866f919fb73,3.255999803543091,0.24100017547607425,1657610559.639,13,Crocodile,Hammer,Snake,Crocodile,Hammer,Crocodile,Hammer,Snake,Crocodile,Hammer,2622.946653366089,2022-07-12T07:22:39.639000,1657607936.6923466,178,683
6,18,21,18,Random,-9999.0,e0c88c184ce156f9,2.052999973297119,0.08100008964538574,1657610561.195,21,Oil can,Saw,Chameleon,Oil can,Saw,Oil can,Saw,Chameleon,Oil can,Saw,2624.502653360367,2022-07-12T07:22:41.195000,1657607936.6923466,106,684
28,21,0,0,Validation,2.0,e0c88c184ce156f9,1.5260000228881836,0.14800000190734863,1657610562.803,21,Saw,Alligator,Turtle,Alligator,Saw,Saw,Alligator,Turtle,Alligator,Saw,2626.110653400421,2022-07-12T07:22:42.803000,1657607936.6923466,107,685
26,27,4,27,Random,-9999.0,bcb51866f919fb73,3.864000082015991,0.1770000457763672,1657610563.673,4,Tortoise,Boa python,Toad,Tortoise,Boa python,Tortoise,Boa python,Toad,Tortoise,Boa python,2626.980653524399,2022-07-12T07:22:43.673000,1657607936.6923466,179,686
27,22,11,11,Random,-9999.0,e0c88c184ce156f9,1.4079999923706057,0.07999992370605469,1657610564.288,22,Screwdriver,Gecko,Tortoise,Gecko,Screwdriver,Screwdriver,Gecko,Tortoise,Gecko,Screwdriver,2627.5956535339355,2022-07-12T07:22:44.288000,1657607936.6923466,108,687
16,8,5,5,Random,-9999.0,e0c88c184ce156f9,1.1590001583099363,0.07899999618530273,1657610565.523,8,Cobra,Caiman,Lizard,Caiman,Cobra,Cobra,Caiman,Lizard,Caiman,Cobra,2628.8306534290314,2022-07-12T07:22:45.523000,1657607936.6923466,109,688
8,0,15,0,Random,-9999.0,bcb51866f919fb73,2.8319997787475586,0.18400001525878903,1657610566.702,15,Alligator,Lawn Mower,Cobra,Alligator,Lawn Mower,Alligator,Lawn Mower,Cobra,Alligator,Lawn Mower,2630.0096533298492,2022-07-12T07:22:46.702000,1657607936.6923466,180,689
13,26,24,26,Random,-9999.0,e0c88c184ce156f9,2.5969998836517334,0.07899999618530273,1657610568.273,24,Toad,Snake,Hammer,Toad,Snake,Toad,Snake,Hammer,Toad,Snake,2631.5806534290314,2022-07-12T07:22:48.273000,1657607936.6923466,110,690
24,25,27,27,Random,-9999.0,bcb51866f919fb73,2.8359999656677246,0.2050001621246338,1657610569.737,25,Spanner,Tortoise,Snake,Tortoise,Spanner,Spanner,Tortoise,Snake,Tortoise,Spanner,2633.04465341568,2022-07-12T07:22:49.737000,1657607936.6923466,181,691
8,25,27,27,Random,-9999.0,e0c88c184ce156f9,2.1509997844696045,0.1490001678466797,1657610570.572,25,Spanner,Tortoise,Cobra,Tortoise,Spanner,Spanner,Tortoise,Cobra,Tortoise,Spanner,2633.879653453827,2022-07-12T07:22:50.572000,1657607936.6923466,111,692
9,12,10,10,Random,-9999.0,e0c88c184ce156f9,1.5309998989105225,0.15200018882751465,1657610572.185,12,Grinding disk,Dinosaur,Crocodile,Dinosaur,Grinding disk,Grinding disk,Dinosaur,Crocodile,Dinosaur,Grinding disk,2635.4926533699036,2022-07-12T07:22:52.185000,1657607936.6923466,112,693
24,0,14,0,Validation,3.0,bcb51866f919fb73,2.442000150680542,0.18999981880187988,1657610572.362,14,Alligator,Knife,Snake,Alligator,Knife,Alligator,Knife,Snake,Alligator,Knife,2635.66965341568,2022-07-12T07:22:52.362000,1657607936.6923466,182,694
27,6,18,6,Random,-9999.0,bcb51866f919fb73,2.430000066757202,0.18599987030029297,1657610574.981,18,Chameleon,Oil can,Tortoise,Chameleon,Oil can,Chameleon,Oil can,Tortoise,Chameleon,Oil can,2638.2886533737183,2022-07-12T07:22:54.981000,1657607936.6923466,183,695
14,1,12,1,Random,-9999.0,bcb51866f919fb73,2.003000020980835,0.20199990272521973,1657610577.192,12,Anvil,Grinding disk,Knife,Anvil,Grinding disk,Anvil,Grinding disk,Knife,Anvil,Grinding disk,2640.499653339386,2022-07-12T07:22:57.192000,1657607936.6923466,184,696
11,20,16,16,Random,-9999.0,e0c88c184ce156f9,5.085000038146973,0.07999992370605469,1657610577.417,20,Salamander,Lizard,Gecko,Lizard,Salamander,Salamander,Lizard,Gecko,Lizard,Salamander,2640.724653482437,2022-07-12T07:22:57.417000,1657607936.6923466,113,697
14,9,0,0,Random,-9999.0,e0c88c184ce156f9,2.0179998874664307,0.14600014686584473,1657610579.59,9,Crocodile,Alligator,Knife,Alligator,Crocodile,Crocodile,Alligator,Knife,Alligator,Crocodile,2642.8976533412933,2022-07-12T07:22:59.590000,1657607936.6923466,114,698
14,4,18,18,Random,-9999.0,e0c88c184ce156f9,2.110999822616577,0.1530001163482666,1657610581.847,4,Boa python,Oil can,Knife,Oil can,Boa python,Boa python,Oil can,Knife,Oil can,Boa python,2645.1546533107758,2022-07-12T07:23:01.847000,1657607936.6923466,115,699
12,28,27,27,Random,-9999.0,bcb51866f919fb73,4.9709999561309814,0.2890000343322754,1657610582.433,28,Turtle,Tortoise,Grinding disk,Tortoise,Turtle,Turtle,Tortoise,Grinding disk,Tortoise,Turtle,2645.740653514862,2022-07-12T07:23:02.433000,1657607936.6923466,185,700
7,8,23,23,Random,-9999.0,e0c88c184ce156f9,1.8980000019073489,0.15000009536743164,1657610583.825,8,Cobra,Shovel,Chisel,Shovel,Cobra,Cobra,Shovel,Chisel,Shovel,Cobra,2647.1326534748077,2022-07-12T07:23:03.825000,1657607936.6923466,116,701
