head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
24,11,16,16,Random,-9999.0,b573fc6db8b4fc6a,2.49399995803833,0.07899999618530273,1658776978.28,11,Gecko,Lizard,Snake,Lizard,Gecko,Gecko,Lizard,Snake,Lizard,Gecko,961.9864869117737,2022-07-25T19:22:58.280000,1658776016.293513,87,278
10,16,29,16,Random,-9999.0,787a3fe2b5664b28,1.553999900817871,0.15700006484985352,1658776978.592,29,Lizard,Vacuum,Dinosaur,Lizard,Vacuum,Lizard,Vacuum,Dinosaur,Lizard,Vacuum,962.2984869480133,2022-07-25T19:22:58.592000,1658776016.293513,131,279
1,19,8,19,Random,-9999.0,787a3fe2b5664b28,2.0970001220703125,0.09399986267089844,1658776980.841,8,Paint brush,Cobra,Anvil,Paint brush,Cobra,Paint brush,Cobra,Anvil,Paint brush,Cobra,964.5474870204926,2022-07-25T19:23:00.841000,1658776016.293513,132,280
6,18,0,0,Validation,7.0,b573fc6db8b4fc6a,2.489000082015991,0.14800000190734863,1658776980.916,18,Oil can,Alligator,Chameleon,Alligator,Oil can,Oil can,Alligator,Chameleon,Alligator,Oil can,964.6224868297577,2022-07-25T19:23:00.916000,1658776016.293513,88,281
14,0,19,19,Validation,8.0,787a3fe2b5664b28,1.741999864578247,0.1549999713897705,1658776982.676,0,Alligator,Paint brush,Knife,Paint brush,Alligator,Alligator,Paint brush,Knife,Paint brush,Alligator,966.3824870586395,2022-07-25T19:23:02.676000,1658776016.293513,133,282
28,6,23,6,Random,-9999.0,b573fc6db8b4fc6a,3.580000162124634,0.14699983596801758,1658776984.638,23,Chameleon,Shovel,Turtle,Chameleon,Shovel,Chameleon,Shovel,Turtle,Chameleon,Shovel,968.344486951828,2022-07-25T19:23:04.638000,1658776016.293513,89,283
3,26,2,26,Random,-9999.0,787a3fe2b5664b28,1.9820001125335691,0.09200000762939452,1658776984.83,2,Toad,Axe,Blindworm,Toad,Axe,Toad,Axe,Blindworm,Toad,Axe,968.53648686409,2022-07-25T19:23:04.830000,1658776016.293513,134,284
4,29,12,29,Random,-9999.0,787a3fe2b5664b28,2.9590001106262207,0.1529998779296875,1658776987.924,12,Vacuum,Grinding disk,Boa python,Vacuum,Grinding disk,Vacuum,Grinding disk,Boa python,Vacuum,Grinding disk,971.6304869651794,2022-07-25T19:23:07.924000,1658776016.293513,135,285
13,6,20,6,Random,-9999.0,b573fc6db8b4fc6a,3.739000082015991,0.14299988746643066,1658776988.522,20,Chameleon,Salamander,Hammer,Chameleon,Salamander,Chameleon,Salamander,Hammer,Chameleon,Salamander,972.2284870147705,2022-07-25T19:23:08.522000,1658776016.293513,90,286
15,20,1,1,Random,-9999.0,787a3fe2b5664b28,2.110999822616577,0.15799999237060547,1658776990.185,20,Salamander,Anvil,Lawn Mower,Anvil,Salamander,Salamander,Anvil,Lawn Mower,Anvil,Salamander,973.8914868831635,2022-07-25T19:23:10.185000,1658776016.293513,136,287
22,16,27,27,Random,-9999.0,b573fc6db8b4fc6a,3.2799999713897705,0.1549999713897705,1658776991.958,16,Lizard,Tortoise,Screwdriver,Tortoise,Lizard,Lizard,Tortoise,Screwdriver,Tortoise,Lizard,975.6644868850708,2022-07-25T19:23:11.958000,1658776016.293513,91,288
12,28,29,29,Random,-9999.0,787a3fe2b5664b28,1.8020000457763672,0.16199994087219238,1658776992.094,28,Turtle,Vacuum,Grinding disk,Vacuum,Turtle,Turtle,Vacuum,Grinding disk,Vacuum,Turtle,975.8004870414734,2022-07-25T19:23:12.094000,1658776016.293513,137,289
9,0,22,0,Validation,9.0,b573fc6db8b4fc6a,2.11299991607666,0.15400004386901855,1658776994.221,22,Alligator,Screwdriver,Crocodile,Alligator,Screwdriver,Alligator,Screwdriver,Crocodile,Alligator,Screwdriver,977.9274868965149,2022-07-25T19:23:14.221000,1658776016.293513,92,290
14,23,22,23,Random,-9999.0,787a3fe2b5664b28,3.1050000190734863,0.09100008010864258,1658776995.349,22,Shovel,Screwdriver,Knife,Shovel,Screwdriver,Shovel,Screwdriver,Knife,Shovel,Screwdriver,979.0554869174957,2022-07-25T19:23:15.349000,1658776016.293513,138,291
26,0,9,0,Random,-9999.0,b573fc6db8b4fc6a,2.996000051498413,0.14100003242492676,1658776997.362,9,Alligator,Crocodile,Toad,Alligator,Crocodile,Alligator,Crocodile,Toad,Alligator,Crocodile,981.0684869289398,2022-07-25T19:23:17.362000,1658776016.293513,93,292
15,14,21,21,Random,-9999.0,787a3fe2b5664b28,4.003999948501587,0.16100001335144043,1658776999.516,14,Knife,Saw,Lawn Mower,Saw,Knife,Knife,Saw,Lawn Mower,Saw,Knife,983.2224869728088,2022-07-25T19:23:19.516000,1658776016.293513,139,293
2,28,10,10,Random,-9999.0,b573fc6db8b4fc6a,4.210999965667725,0.1529998779296875,1658777001.73,28,Turtle,Dinosaur,Axe,Dinosaur,Turtle,Turtle,Dinosaur,Axe,Dinosaur,Turtle,985.4364869594574,2022-07-25T19:23:21.730000,1658776016.293513,94,294
14,16,27,16,Random,-9999.0,787a3fe2b5664b28,2.675999879837036,0.1549999713897705,1658777002.344,27,Lizard,Tortoise,Knife,Lizard,Tortoise,Lizard,Tortoise,Knife,Lizard,Tortoise,986.0504870414734,2022-07-25T19:23:22.344000,1658776016.293513,140,295
28,15,27,27,Random,-9999.0,787a3fe2b5664b28,1.5130000114440918,0.15200018882751465,1658777003.951,15,Lawn Mower,Tortoise,Turtle,Tortoise,Lawn Mower,Lawn Mower,Tortoise,Turtle,Tortoise,Lawn Mower,987.6574869155884,2022-07-25T19:23:23.951000,1658776016.293513,141,296
24,22,25,25,Random,-9999.0,b573fc6db8b4fc6a,3.128000020980835,0.1489999294281006,1658777005.037,22,Screwdriver,Spanner,Snake,Spanner,Screwdriver,Screwdriver,Spanner,Snake,Spanner,Screwdriver,988.7434868812561,2022-07-25T19:23:25.037000,1658776016.293513,95,297
19,11,27,27,Random,-9999.0,b573fc6db8b4fc6a,2.696000099182129,0.17799997329711914,1658777007.876,11,Gecko,Tortoise,Paint brush,Tortoise,Gecko,Gecko,Tortoise,Paint brush,Tortoise,Gecko,991.5824868679047,2022-07-25T19:23:27.876000,1658776016.293513,96,298
20,3,8,8,Random,-9999.0,787a3fe2b5664b28,3.921999931335449,0.08999991416931152,1658777008.023,3,Blindworm,Cobra,Salamander,Cobra,Blindworm,Blindworm,Cobra,Salamander,Cobra,Blindworm,991.7294869422913,2022-07-25T19:23:28.023000,1658776016.293513,142,299
25,19,7,7,Random,-9999.0,b573fc6db8b4fc6a,2.984999895095825,0.14499998092651367,1658777011.013,19,Paint brush,Chisel,Spanner,Chisel,Paint brush,Paint brush,Chisel,Spanner,Chisel,Paint brush,994.719486951828,2022-07-25T19:23:31.013000,1658776016.293513,97,300
6,22,13,22,Random,-9999.0,787a3fe2b5664b28,3.308000087738037,0.15700006484985352,1658777011.49,13,Screwdriver,Hammer,Chameleon,Screwdriver,Hammer,Screwdriver,Hammer,Chameleon,Screwdriver,Hammer,995.1964869499207,2022-07-25T19:23:31.490000,1658776016.293513,143,301
22,12,5,12,Random,-9999.0,b573fc6db8b4fc6a,1.6959998607635498,0.1530001163482666,1658777012.795,5,Grinding disk,Caiman,Screwdriver,Grinding disk,Caiman,Grinding disk,Caiman,Screwdriver,Grinding disk,Caiman,996.5014870166779,2022-07-25T19:23:32.795000,1658776016.293513,98,302
13,17,5,17,Random,-9999.0,787a3fe2b5664b28,1.625,0.16299986839294434,1658777013.219,5,Nail,Caiman,Hammer,Nail,Caiman,Nail,Caiman,Hammer,Nail,Caiman,996.9254870414734,2022-07-25T19:23:33.219000,1658776016.293513,144,303
19,1,0,1,Random,-9999.0,787a3fe2b5664b28,1.934999942779541,0.0989999771118164,1658777015.374,0,Anvil,Alligator,Paint brush,Anvil,Alligator,Anvil,Alligator,Paint brush,Anvil,Alligator,999.0804870128632,2022-07-25T19:23:35.374000,1658776016.293513,145,304
6,22,15,22,Random,-9999.0,b573fc6db8b4fc6a,2.572000026702881,0.07899999618530273,1658777015.513,15,Screwdriver,Lawn Mower,Chameleon,Screwdriver,Lawn Mower,Screwdriver,Lawn Mower,Chameleon,Screwdriver,Lawn Mower,999.219486951828,2022-07-25T19:23:35.513000,1658776016.293513,99,305
9,1,22,1,Random,-9999.0,b573fc6db8b4fc6a,2.5820000171661377,0.15199995040893555,1658777018.251,22,Anvil,Screwdriver,Crocodile,Anvil,Screwdriver,Anvil,Screwdriver,Crocodile,Anvil,Screwdriver,1001.9574868679047,2022-07-25T19:23:38.251000,1658776016.293513,100,306
24,0,5,0,Random,-9999.0,787a3fe2b5664b28,3.004999876022339,0.192000150680542,1658777018.505,5,Alligator,Caiman,Snake,Alligator,Caiman,Alligator,Caiman,Snake,Alligator,Caiman,1002.2114870548248,2022-07-25T19:23:38.505000,1658776016.293513,146,307
2,9,5,5,Random,-9999.0,6074a3cc0c214aa6,45.90300011634827,0.22499990463256836,1658777019.848,9,Crocodile,Caiman,Axe,Caiman,Crocodile,Crocodile,Caiman,Axe,Caiman,Crocodile,1003.554486989975,2022-07-25T19:23:39.848000,1658776016.293513,29,308
14,8,7,7,Random,-9999.0,b573fc6db8b4fc6a,1.6510000228881836,0.15600013732910156,1658777019.987,8,Cobra,Chisel,Knife,Chisel,Cobra,Cobra,Chisel,Knife,Chisel,Cobra,1003.6934869289398,2022-07-25T19:23:39.987000,1658776016.293513,101,309
7,0,15,15,Validation,11.0,b573fc6db8b4fc6a,1.420000076293945,0.07999992370605469,1658777021.481,0,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,Alligator,Lawn Mower,Chisel,Lawn Mower,Alligator,1005.1874868869781,2022-07-25T19:23:41.481000,1658776016.293513,102,310
20,0,17,0,Validation,10.0,6074a3cc0c214aa6,1.50600004196167,0.2519998550415039,1658777021.499,17,Alligator,Nail,Salamander,Alligator,Nail,Alligator,Nail,Salamander,Alligator,Nail,1005.2054870128632,2022-07-25T19:23:41.499000,1658776016.293513,30,311
10,20,11,11,Random,-9999.0,787a3fe2b5664b28,3.8439998626708984,0.16000008583068848,1658777022.513,20,Salamander,Gecko,Dinosaur,Gecko,Salamander,Salamander,Gecko,Dinosaur,Gecko,Salamander,1006.219486951828,2022-07-25T19:23:42.513000,1658776016.293513,147,312
7,5,13,13,Random,-9999.0,b573fc6db8b4fc6a,1.9190001487731936,0.07799983024597168,1658777023.482,5,Caiman,Hammer,Chisel,Hammer,Caiman,Caiman,Hammer,Chisel,Hammer,Caiman,1007.1884870529175,2022-07-25T19:23:43.482000,1658776016.293513,103,313
16,13,15,15,Random,-9999.0,6074a3cc0c214aa6,1.9819998741149905,0.1140000820159912,1658777023.714,13,Hammer,Lawn Mower,Lizard,Lawn Mower,Hammer,Hammer,Lawn Mower,Lizard,Lawn Mower,Hammer,1007.4204869270325,2022-07-25T19:23:43.714000,1658776016.293513,31,314
3,23,9,9,Random,-9999.0,787a3fe2b5664b28,1.940999984741211,0.16300010681152344,1658777024.661,23,Shovel,Crocodile,Blindworm,Crocodile,Shovel,Shovel,Crocodile,Blindworm,Crocodile,Shovel,1008.3674869537354,2022-07-25T19:23:44.661000,1658776016.293513,148,315
28,14,26,26,Random,-9999.0,b573fc6db8b4fc6a,2.1549999713897705,0.07899999618530273,1658777025.784,14,Knife,Toad,Turtle,Toad,Knife,Knife,Toad,Turtle,Toad,Knife,1009.4904868602753,2022-07-25T19:23:45.784000,1658776016.293513,104,316
12,16,21,21,Random,-9999.0,6074a3cc0c214aa6,2.0939998626708984,0.22500014305114743,1658777026.021,16,Lizard,Saw,Grinding disk,Saw,Lizard,Lizard,Saw,Grinding disk,Saw,Lizard,1009.7274868488312,2022-07-25T19:23:46.021000,1658776016.293513,32,317
5,17,15,15,Random,-9999.0,787a3fe2b5664b28,2.6610000133514404,0.18000006675720215,1658777027.454,17,Nail,Lawn Mower,Caiman,Lawn Mower,Nail,Nail,Lawn Mower,Caiman,Lawn Mower,Nail,1011.1604869365692,2022-07-25T19:23:47.454000,1658776016.293513,149,318
28,29,14,14,Random,-9999.0,6074a3cc0c214aa6,1.5230000019073486,0.21700000762939453,1658777027.657,29,Vacuum,Knife,Turtle,Knife,Vacuum,Vacuum,Knife,Turtle,Knife,Vacuum,1011.3634870052338,2022-07-25T19:23:47.657000,1658776016.293513,33,319
7,27,9,9,Random,-9999.0,b573fc6db8b4fc6a,2.6059999465942383,0.15199995040893555,1658777028.535,27,Tortoise,Crocodile,Chisel,Crocodile,Tortoise,Tortoise,Crocodile,Chisel,Crocodile,Tortoise,1012.2414870262146,2022-07-25T19:23:48.535000,1658776016.293513,105,320
6,5,26,26,Random,-9999.0,6074a3cc0c214aa6,1.0179998874664309,0.1230001449584961,1658777028.799,5,Caiman,Toad,Chameleon,Toad,Caiman,Caiman,Toad,Chameleon,Toad,Caiman,1012.5054869651794,2022-07-25T19:23:48.799000,1658776016.293513,34,321
8,16,22,16,Random,-9999.0,787a3fe2b5664b28,1.5209999084472656,0.15899991989135742,1658777029.075,22,Lizard,Screwdriver,Cobra,Lizard,Screwdriver,Lizard,Screwdriver,Cobra,Lizard,Screwdriver,1012.7814869880676,2022-07-25T19:23:49.075000,1658776016.293513,150,322
13,3,26,26,Random,-9999.0,4ed05f4215198665,9.226999998092651,0.1960000991821289,1658777030.085,3,Blindworm,Toad,Hammer,Toad,Blindworm,Blindworm,Toad,Hammer,Toad,Blindworm,1013.7914869785309,2022-07-25T19:23:50.085000,1658776016.293513,1,323
8,17,0,0,Random,-9999.0,b573fc6db8b4fc6a,1.6100001335144043,0.14400005340576172,1658777030.225,17,Nail,Alligator,Cobra,Alligator,Nail,Nail,Alligator,Cobra,Alligator,Nail,1013.9314868450165,2022-07-25T19:23:50.225000,1658776016.293513,106,324
11,19,14,14,Random,-9999.0,787a3fe2b5664b28,2.0439999103546143,0.10000014305114746,1658777031.28,19,Paint brush,Knife,Gecko,Knife,Paint brush,Paint brush,Knife,Gecko,Knife,Paint brush,1014.9864869117737,2022-07-25T19:23:51.280000,1658776016.293513,151,325
20,17,5,5,Random,-9999.0,b573fc6db8b4fc6a,2.4549999237060547,0.07399988174438477,1658777032.823,17,Nail,Caiman,Salamander,Caiman,Nail,Nail,Caiman,Salamander,Caiman,Nail,1016.5294868946075,2022-07-25T19:23:52.823000,1658776016.293513,107,326
21,8,17,17,Random,-9999.0,4ed05f4215198665,2.5390000343322754,0.2049999237060547,1658777032.826,8,Cobra,Nail,Saw,Nail,Cobra,Cobra,Nail,Saw,Nail,Cobra,1016.5324869155884,2022-07-25T19:23:52.826000,1658776016.293513,2,327
13,27,5,27,Random,-9999.0,787a3fe2b5664b28,2.4149999618530273,0.16100001335144043,1658777033.858,5,Tortoise,Caiman,Hammer,Tortoise,Caiman,Tortoise,Caiman,Hammer,Tortoise,Caiman,1017.5644869804382,2022-07-25T19:23:53.858000,1658776016.293513,152,328
21,27,9,9,Random,-9999.0,b573fc6db8b4fc6a,1.9639999866485596,0.15600013732910156,1658777034.983,27,Tortoise,Crocodile,Saw,Crocodile,Tortoise,Tortoise,Crocodile,Saw,Crocodile,Tortoise,1018.6894869804382,2022-07-25T19:23:54.983000,1658776016.293513,108,329
26,3,27,27,Random,-9999.0,4ed05f4215198665,2.4639999866485596,0.2039999961853027,1658777035.493,3,Blindworm,Tortoise,Toad,Tortoise,Blindworm,Blindworm,Tortoise,Toad,Tortoise,Blindworm,1019.1994869709015,2022-07-25T19:23:55.493000,1658776016.293513,3,330
3,22,1,22,Random,-9999.0,787a3fe2b5664b28,2.2660000324249268,0.18000006675720215,1658777036.307,1,Screwdriver,Anvil,Blindworm,Screwdriver,Anvil,Screwdriver,Anvil,Blindworm,Screwdriver,Anvil,1020.0134868621826,2022-07-25T19:23:56.307000,1658776016.293513,153,331
23,27,1,1,Random,-9999.0,b573fc6db8b4fc6a,1.5260000228881836,0.17199993133544922,1658777036.573,27,Tortoise,Anvil,Shovel,Anvil,Tortoise,Tortoise,Anvil,Shovel,Anvil,Tortoise,1020.2794868946075,2022-07-25T19:23:56.573000,1658776016.293513,109,332
4,3,14,3,Random,-9999.0,787a3fe2b5664b28,1.6760001182556152,0.1659998893737793,1658777038.086,14,Blindworm,Knife,Boa python,Blindworm,Knife,Blindworm,Knife,Boa python,Blindworm,Knife,1021.7924869060516,2022-07-25T19:23:58.086000,1658776016.293513,154,333
12,25,17,17,Random,-9999.0,4ed05f4215198665,2.991000175476074,0.2089998722076416,1658777038.694,25,Spanner,Nail,Grinding disk,Nail,Spanner,Spanner,Nail,Grinding disk,Nail,Spanner,1022.400486946106,2022-07-25T19:23:58.694000,1658776016.293513,4,334
19,6,11,6,Random,-9999.0,b573fc6db8b4fc6a,2.0300002098083496,0.07999992370605469,1658777038.748,11,Chameleon,Gecko,Paint brush,Chameleon,Gecko,Chameleon,Gecko,Paint brush,Chameleon,Gecko,1022.4544868469238,2022-07-25T19:23:58.748000,1658776016.293513,110,335
22,5,6,5,Random,-9999.0,787a3fe2b5664b28,2.6029999256134033,0.0989999771118164,1658777040.844,6,Caiman,Chameleon,Screwdriver,Caiman,Chameleon,Caiman,Chameleon,Screwdriver,Caiman,Chameleon,1024.5504870414734,2022-07-25T19:24:00.844000,1658776016.293513,155,336
15,29,23,23,Random,-9999.0,b573fc6db8b4fc6a,2.450000047683716,0.1419999599456787,1658777041.354,29,Vacuum,Shovel,Lawn Mower,Shovel,Vacuum,Vacuum,Shovel,Lawn Mower,Shovel,Vacuum,1025.0604870319366,2022-07-25T19:24:01.354000,1658776016.293513,111,337
9,8,10,10,Random,-9999.0,4ed05f4215198665,2.4690001010894775,0.20299983024597168,1658777041.367,8,Cobra,Dinosaur,Crocodile,Dinosaur,Cobra,Cobra,Dinosaur,Crocodile,Dinosaur,Cobra,1025.0734870433807,2022-07-25T19:24:01.367000,1658776016.293513,5,338
5,20,22,20,Random,-9999.0,787a3fe2b5664b28,1.753999948501587,0.1640000343322754,1658777042.704,22,Salamander,Screwdriver,Caiman,Salamander,Screwdriver,Salamander,Screwdriver,Caiman,Salamander,Screwdriver,1026.4104869365692,2022-07-25T19:24:02.704000,1658776016.293513,156,339
0,16,18,16,Random,-9999.0,b573fc6db8b4fc6a,1.9580001831054688,0.16099977493286133,1658777043.499,18,Lizard,Oil can,Alligator,Lizard,Oil can,Lizard,Oil can,Alligator,Lizard,Oil can,1027.2054870128632,2022-07-25T19:24:03.499000,1658776016.293513,112,340
24,0,14,0,Validation,12.0,4ed05f4215198665,1.9700000286102295,0.2049999237060547,1658777043.568,14,Alligator,Knife,Snake,Alligator,Knife,Alligator,Knife,Snake,Alligator,Knife,1027.2744870185852,2022-07-25T19:24:03.568000,1658776016.293513,6,341
15,6,7,7,Random,-9999.0,787a3fe2b5664b28,1.86299991607666,0.09500002861022948,1658777044.663,6,Chameleon,Chisel,Lawn Mower,Chisel,Chameleon,Chameleon,Chisel,Lawn Mower,Chisel,Chameleon,1028.3694870471954,2022-07-25T19:24:04.663000,1658776016.293513,157,342
24,4,12,4,Random,-9999.0,4ed05f4215198665,2.311999797821045,0.22500014305114743,1658777046.082,12,Boa python,Grinding disk,Snake,Boa python,Grinding disk,Boa python,Grinding disk,Snake,Boa python,Grinding disk,1029.78848695755,2022-07-25T19:24:06.082000,1658776016.293513,7,343
0,7,28,28,Random,-9999.0,b573fc6db8b4fc6a,2.882999897003174,0.17499995231628418,1658777046.527,7,Chisel,Turtle,Alligator,Turtle,Chisel,Chisel,Turtle,Alligator,Turtle,Chisel,1030.2334868907928,2022-07-25T19:24:06.527000,1658776016.293513,113,344
24,27,3,3,Random,-9999.0,787a3fe2b5664b28,2.191999912261963,0.10000014305114746,1658777047.017,27,Tortoise,Blindworm,Snake,Blindworm,Tortoise,Tortoise,Blindworm,Snake,Blindworm,Tortoise,1030.7234869003296,2022-07-25T19:24:07.017000,1658776016.293513,158,345
0,8,18,8,Random,-9999.0,4ed05f4215198665,1.8900001049041748,0.2030000686645508,1658777048.076,18,Cobra,Oil can,Alligator,Cobra,Oil can,Cobra,Oil can,Alligator,Cobra,Oil can,1031.7824869155884,2022-07-25T19:24:08.076000,1658776016.293513,8,346
17,11,14,14,Random,-9999.0,787a3fe2b5664b28,1.7869999408721924,0.16300010681152344,1658777048.903,11,Gecko,Knife,Nail,Knife,Gecko,Gecko,Knife,Nail,Knife,Gecko,1032.6094870567322,2022-07-25T19:24:08.903000,1658776016.293513,159,347
5,18,23,18,Random,-9999.0,4ed05f4215198665,1.761000156402588,0.10699987411499023,1658777049.947,23,Oil can,Shovel,Caiman,Oil can,Shovel,Oil can,Shovel,Caiman,Oil can,Shovel,1033.6534869670868,2022-07-25T19:24:09.947000,1658776016.293513,9,348
18,11,13,13,Random,-9999.0,4ed05f4215198665,0.32200002670288086,0.10699987411499023,1658777050.372,11,Gecko,Hammer,Oil can,Hammer,Gecko,Gecko,Hammer,Oil can,Hammer,Gecko,1034.078486919403,2022-07-25T19:24:10.372000,1658776016.293513,10,349
21,27,8,8,Random,-9999.0,b573fc6db8b4fc6a,3.794000148773194,0.1549999713897705,1658777050.465,27,Tortoise,Cobra,Saw,Cobra,Tortoise,Tortoise,Cobra,Saw,Cobra,Tortoise,1034.1714868545532,2022-07-25T19:24:10.465000,1658776016.293513,114,350
29,12,28,12,Random,-9999.0,787a3fe2b5664b28,2.0249998569488525,0.09500002861022948,1658777051.259,28,Grinding disk,Turtle,Vacuum,Grinding disk,Turtle,Grinding disk,Turtle,Vacuum,Grinding disk,Turtle,1034.9654870033264,2022-07-25T19:24:11.259000,1658776016.293513,160,351
7,0,16,0,Random,-9999.0,b573fc6db8b4fc6a,1.986999988555908,0.14499998092651367,1658777052.611,16,Alligator,Lizard,Chisel,Alligator,Lizard,Alligator,Lizard,Chisel,Alligator,Lizard,1036.317487001419,2022-07-25T19:24:12.611000,1658776016.293513,115,352
6,5,7,5,Random,-9999.0,4ed05f4215198665,2.1549999713897705,0.10700011253356934,1658777052.727,7,Caiman,Chisel,Chameleon,Caiman,Chisel,Caiman,Chisel,Chameleon,Caiman,Chisel,1036.4334869384766,2022-07-25T19:24:12.727000,1658776016.293513,11,353
27,11,26,26,Random,-9999.0,b573fc6db8b4fc6a,1.496999979019165,0.15700006484985352,1658777054.182,11,Gecko,Toad,Tortoise,Toad,Gecko,Gecko,Toad,Tortoise,Toad,Gecko,1037.8884868621826,2022-07-25T19:24:14.182000,1658776016.293513,116,354
29,12,25,12,Random,-9999.0,4ed05f4215198665,2.1619999408721924,0.20199990272521973,1658777055.099,25,Grinding disk,Spanner,Vacuum,Grinding disk,Spanner,Grinding disk,Spanner,Vacuum,Grinding disk,Spanner,1038.8054869174957,2022-07-25T19:24:15.099000,1658776016.293513,12,355
14,19,28,19,Random,-9999.0,b573fc6db8b4fc6a,2.1050000190734863,0.07299995422363281,1658777056.439,28,Paint brush,Turtle,Knife,Paint brush,Turtle,Paint brush,Turtle,Knife,Paint brush,Turtle,1040.145486831665,2022-07-25T19:24:16.439000,1658776016.293513,117,356
3,10,8,8,Random,-9999.0,787a3fe2b5664b28,5.429999828338623,0.3360002040863037,1658777056.851,10,Dinosaur,Cobra,Blindworm,Cobra,Dinosaur,Dinosaur,Cobra,Blindworm,Cobra,Dinosaur,1040.5574870109558,2022-07-25T19:24:16.851000,1658776016.293513,161,357
8,3,23,3,Random,-9999.0,4ed05f4215198665,1.977999925613403,0.2030000686645508,1658777057.296,23,Blindworm,Shovel,Cobra,Blindworm,Shovel,Blindworm,Shovel,Cobra,Blindworm,Shovel,1041.0024869441986,2022-07-25T19:24:17.296000,1658776016.293513,13,358
23,6,17,17,Random,-9999.0,787a3fe2b5664b28,1.9019999504089355,0.1640000343322754,1658777058.858,6,Chameleon,Nail,Shovel,Nail,Chameleon,Chameleon,Nail,Shovel,Nail,Chameleon,1042.5644869804382,2022-07-25T19:24:18.858000,1658776016.293513,162,359
20,2,22,22,Random,-9999.0,b573fc6db8b4fc6a,2.3919999599456787,0.15400004386901855,1658777058.977,2,Axe,Screwdriver,Salamander,Screwdriver,Axe,Axe,Screwdriver,Salamander,Screwdriver,Axe,1042.6834869384766,2022-07-25T19:24:18.977000,1658776016.293513,118,360
28,29,26,26,Random,-9999.0,4ed05f4215198665,1.6679999828338623,0.22300004959106445,1658777059.081,29,Vacuum,Toad,Turtle,Toad,Vacuum,Vacuum,Toad,Turtle,Toad,Vacuum,1042.7874870300293,2022-07-25T19:24:19.081000,1658776016.293513,14,361
14,6,18,18,Random,-9999.0,787a3fe2b5664b28,1.4950001239776611,0.1770000457763672,1658777060.519,6,Chameleon,Oil can,Knife,Oil can,Chameleon,Chameleon,Oil can,Knife,Oil can,Chameleon,1044.2254869937897,2022-07-25T19:24:20.519000,1658776016.293513,163,362
5,8,24,24,Random,-9999.0,b573fc6db8b4fc6a,1.940000057220459,0.14599990844726562,1658777061.128,8,Cobra,Snake,Caiman,Snake,Cobra,Cobra,Snake,Caiman,Snake,Cobra,1044.8344869613647,2022-07-25T19:24:21.128000,1658776016.293513,119,363
1,24,22,22,Random,-9999.0,787a3fe2b5664b28,1.8010001182556152,0.08699989318847656,1658777062.415,24,Snake,Screwdriver,Anvil,Screwdriver,Snake,Snake,Screwdriver,Anvil,Screwdriver,Snake,1046.121486902237,2022-07-25T19:24:22.415000,1658776016.293513,164,364
27,24,11,11,Random,-9999.0,4ed05f4215198665,3.955999851226806,0.10700011253356934,1658777063.23,24,Snake,Gecko,Tortoise,Gecko,Snake,Snake,Gecko,Tortoise,Gecko,Snake,1046.9364869594574,2022-07-25T19:24:23.230000,1658776016.293513,15,365
2,18,0,18,Validation,14.0,787a3fe2b5664b28,1.9559998512268064,0.08599996566772461,1658777064.563,0,Oil can,Alligator,Axe,Oil can,Alligator,Oil can,Alligator,Axe,Oil can,Alligator,1048.2694869041443,2022-07-25T19:24:24.563000,1658776016.293513,165,366
29,20,0,20,Validation,13.0,b573fc6db8b4fc6a,4.437999963760376,0.1940000057220459,1658777065.694,0,Salamander,Alligator,Vacuum,Salamander,Alligator,Salamander,Alligator,Vacuum,Salamander,Alligator,1049.400486946106,2022-07-25T19:24:25.694000,1658776016.293513,120,367
6,8,14,8,Random,-9999.0,4ed05f4215198665,2.578000068664551,0.2039999961853027,1658777066.012,14,Cobra,Knife,Chameleon,Cobra,Knife,Cobra,Knife,Chameleon,Cobra,Knife,1049.7184870243073,2022-07-25T19:24:26.012000,1658776016.293513,16,368
7,27,20,27,Random,-9999.0,787a3fe2b5664b28,1.9760000705718992,0.18400001525878903,1658777066.728,20,Tortoise,Salamander,Chisel,Tortoise,Salamander,Tortoise,Salamander,Chisel,Tortoise,Salamander,1050.4344868659973,2022-07-25T19:24:26.728000,1658776016.293513,166,369
29,16,24,16,Random,-9999.0,b573fc6db8b4fc6a,2.1540000438690186,0.14400005340576172,1658777068.038,24,Lizard,Snake,Vacuum,Lizard,Snake,Lizard,Snake,Vacuum,Lizard,Snake,1051.7444870471954,2022-07-25T19:24:28.038000,1658776016.293513,121,370
26,8,17,8,Random,-9999.0,4ed05f4215198665,1.937999963760376,0.315000057220459,1658777068.327,17,Cobra,Nail,Toad,Cobra,Nail,Cobra,Nail,Toad,Cobra,Nail,1052.0334868431091,2022-07-25T19:24:28.327000,1658776016.293513,17,371
3,6,23,6,Random,-9999.0,787a3fe2b5664b28,1.6129999160766602,0.17600011825561523,1658777068.407,23,Chameleon,Shovel,Blindworm,Chameleon,Shovel,Chameleon,Shovel,Blindworm,Chameleon,Shovel,1052.1134870052338,2022-07-25T19:24:28.407000,1658776016.293513,167,372
