,head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
1738,21,85,84,84,Random,-9999.0,ae79901e88befaa1,1.7420001029968262,0.0980000495910644,1658781195.574,85,Socialist,Fascist,Lazy,Fascist,Socialist,Socialist,Fascist,Lazy,Fascist,Socialist,759.9853205680847,2022-07-25T20:33:15.574000,1658780435.5886793,155,1778
1739,49,20,91,20,Random,-9999.0,473f448cb2ab2122,8.11299991607666,0.2120001316070557,1658781195.685,91,Strong,Christian,Pessimistic,Strong,Christian,Strong,Christian,Pessimistic,Strong,Christian,760.0963206291199,2022-07-25T20:33:15.685000,1658780435.5886793,86,1779
1740,11,45,19,45,Random,-9999.0,cfdc352c2036374d,3.683000087738037,0.1410000324249267,1658781195.696,19,Passive,Weak,Chess,Passive,Weak,Passive,Weak,Chess,Passive,Weak,760.1073207855225,2022-07-25T20:33:15.696000,1658780435.5886793,136,1780
1741,97,72,73,73,Random,-9999.0,88bb552a7f70e1d3,1.062000036239624,0.0490000247955322,1658781195.697,72,Scientist,Professor,Queer,Professor,Scientist,Scientist,Professor,Queer,Professor,Scientist,760.1083207130432,2022-07-25T20:33:15.697000,1658780435.5886793,104,1781
1742,38,28,22,28,Random,-9999.0,c1e339304d8f3290,1.756999969482422,0.1619999408721923,1658781195.771,22,Cis,Hard-working,Smart,Cis,Hard-working,Cis,Hard-working,Smart,Cis,Hard-working,760.1823205947876,2022-07-25T20:33:15.771000,1658780435.5886793,141,1782
1743,59,100,53,100,Random,-9999.0,a1c7faf498d13876,3.2170000076293945,0.2699999809265136,1658781195.806,53,Winner,Nerdy,Energetic,Winner,Nerdy,Winner,Nerdy,Energetic,Winner,Nerdy,760.2173206806183,2022-07-25T20:33:15.806000,1658780435.5886793,84,1783
1744,27,48,79,79,Random,-9999.0,e8410d74d5dbc2e1,0.9459998607635498,0.127000093460083,1658781196.037,48,Sympathetic,Unhealthy,Woman,Unhealthy,Sympathetic,Sympathetic,Unhealthy,Woman,Unhealthy,Sympathetic,760.4483206272125,2022-07-25T20:33:16.037000,1658780435.5886793,60,1784
1745,86,46,93,46,Random,-9999.0,88bb552a7f70e1d3,0.4619998931884765,0.0429999828338623,1658781196.2,93,Social,Gay,Hispanic,Social,Gay,Social,Gay,Hispanic,Social,Gay,760.611320734024,2022-07-25T20:33:16.200000,1658780435.5886793,105,1785
1746,15,47,94,47,Random,-9999.0,843628d387e6f5d6,2.496999979019165,0.2190001010894775,1658781196.489,94,Lonely,Lesbian,Rural,Lonely,Lesbian,Lonely,Lesbian,Rural,Lonely,Lesbian,760.9003207683563,2022-07-25T20:33:16.489000,1658780435.5886793,83,1787
1747,8,82,89,82,Random,-9999.0,8aced5f260f1bdef,2.6540000438690186,0.246000051498413,1658781196.875,89,Liberal,American Indian,Robotics,Liberal,American Indian,Liberal,American Indian,Robotics,Liberal,American Indian,761.2863206863403,2022-07-25T20:33:16.875000,1658780435.5886793,65,1789
1748,28,21,0,0,Validation,19.0,9c2e99e442f8e5ac,1.8670001029968264,0.2219998836517334,1658781197.047,21,Lazy,Driving,Cis,Driving,Lazy,Lazy,Driving,Cis,Driving,Lazy,761.4583206176758,2022-07-25T20:33:17.047000,1658780435.5886793,37,1790
1749,60,13,18,13,Random,-9999.0,88bb552a7f70e1d3,0.8819999694824219,0.0460000038146972,1658781197.129,18,Adult,Jealous,Annoyed,Adult,Jealous,Adult,Jealous,Annoyed,Adult,Jealous,761.5403206348419,2022-07-25T20:33:17.129000,1658780435.5886793,106,1791
1750,20,3,0,0,Validation,1.0,e8410d74d5dbc2e1,1.0,0.1190001964569091,1658781197.152,3,Karate,Driving,Strong,Driving,Karate,Karate,Driving,Strong,Driving,Karate,761.5633206367493,2022-07-25T20:33:17.152000,1658780435.5886793,61,1792
1751,80,61,26,26,Random,-9999.0,72528ee76cfe0df5,1.8359999656677248,0.0510001182556152,1658781197.334,61,Dirty,Man,Republican,Man,Dirty,Dirty,Man,Republican,Man,Dirty,761.7453207969666,2022-07-25T20:33:17.334000,1658780435.5886793,82,1793
1752,57,52,82,52,Random,-9999.0,ce15218676ae8056,3.120000123977661,0.2149999141693115,1658781197.625,82,Optimistic,Liberal,Good,Optimistic,Liberal,Optimistic,Liberal,Good,Optimistic,Liberal,762.0363206863403,2022-07-25T20:33:17.625000,1658780435.5886793,16,1794
1753,7,16,33,16,Random,-9999.0,88bb552a7f70e1d3,0.5,0.0460000038146972,1658781197.682,33,Confident,Immigrant,Cooking,Confident,Immigrant,Confident,Immigrant,Cooking,Confident,Immigrant,762.093320608139,2022-07-25T20:33:17.682000,1658780435.5886793,107,1795
1754,61,0,51,0,Random,-9999.0,ae79901e88befaa1,2.361999988555908,0.1059999465942382,1658781198.117,51,Driving,Peaceful,Dirty,Driving,Peaceful,Driving,Peaceful,Dirty,Driving,Peaceful,762.5283207893372,2022-07-25T20:33:18.117000,1658780435.5886793,156,1796
1755,20,19,62,62,Random,-9999.0,cd34e0f6cfa4c681,2.504999876022339,0.1390001773834228,1658781198.207,19,Weak,Cynical,Strong,Cynical,Weak,Weak,Cynical,Strong,Cynical,Weak,762.6183207035065,2022-07-25T20:33:18.207000,1658780435.5886793,60,1797
1756,81,93,4,4,Random,-9999.0,e8410d74d5dbc2e1,0.9600000381469728,0.119999885559082,1658781198.232,93,Gay,Woodworking,Democrat,Woodworking,Gay,Gay,Woodworking,Democrat,Woodworking,Gay,762.6433207988739,2022-07-25T20:33:18.232000,1658780435.5886793,62,1798
1757,37,53,46,46,Random,-9999.0,9cdc64c34a376878,3.134000062942505,0.2639999389648437,1658781198.32,53,Nerdy,Social,Dumb,Social,Nerdy,Nerdy,Social,Dumb,Social,Nerdy,762.7313206195831,2022-07-25T20:33:18.320000,1658780435.5886793,113,1799
1758,7,15,0,15,Validation,0.0,cfdc352c2036374d,2.5239999294281006,0.1410000324249267,1658781198.354,0,Rural,Driving,Cooking,Rural,Driving,Rural,Driving,Cooking,Rural,Driving,762.7653207778931,2022-07-25T20:33:18.354000,1658780435.5886793,137,1800
1759,53,67,0,0,Random,-9999.0,f6ef9bd3a5269e41,4.513999938964844,0.1150000095367431,1658781198.431,67,Secretary,Driving,Nerdy,Driving,Secretary,Secretary,Driving,Nerdy,Driving,Secretary,762.8423206806183,2022-07-25T20:33:18.431000,1658780435.5886793,118,1801
1760,34,86,4,86,Random,-9999.0,a1c7faf498d13876,2.491000175476074,0.2289998531341552,1658781198.539,4,Hispanic,Woodworking,Poor,Hispanic,Woodworking,Hispanic,Woodworking,Poor,Hispanic,Woodworking,762.9503207206726,2022-07-25T20:33:18.539000,1658780435.5886793,85,1802
1761,15,50,67,67,Random,-9999.0,473f448cb2ab2122,2.745000123977661,0.2139999866485595,1658781198.652,50,Sad,Secretary,Rural,Secretary,Sad,Sad,Secretary,Rural,Secretary,Sad,763.0633206367493,2022-07-25T20:33:18.652000,1658780435.5886793,87,1803
1762,29,20,0,20,Validation,2.0,8aced5f260f1bdef,1.7890000343322754,0.1789999008178711,1658781198.754,0,Strong,Driving,Citizen,Strong,Driving,Strong,Driving,Citizen,Strong,Driving,763.1653206348419,2022-07-25T20:33:18.754000,1658780435.5886793,66,1804
1763,31,39,70,70,Random,-9999.0,c1e339304d8f3290,2.7769999504089355,0.1600000858306884,1658781198.79,39,Street-smart,Student,Homeowner,Student,Street-smart,Street-smart,Student,Homeowner,Student,Street-smart,763.2013206481934,2022-07-25T20:33:18.790000,1658780435.5886793,142,1805
1764,81,44,30,44,Random,-9999.0,88bb552a7f70e1d3,1.3229999542236328,0.0490000247955322,1658781199.047,30,Aggressive,Homeless,Democrat,Aggressive,Homeless,Aggressive,Homeless,Democrat,Aggressive,Homeless,763.4583206176758,2022-07-25T20:33:19.047000,1658780435.5886793,108,1806
1765,20,69,83,83,Random,-9999.0,e8410d74d5dbc2e1,1.1600000858306885,0.119999885559082,1658781199.551,69,Engineer,Conservative,Strong,Conservative,Engineer,Engineer,Conservative,Strong,Conservative,Engineer,763.962320804596,2022-07-25T20:33:19.551000,1658780435.5886793,63,1807
1766,89,96,100,100,Random,-9999.0,88bb552a7f70e1d3,0.4660000801086426,0.0460000038146972,1658781199.563,96,Bisexual,Winner,American Indian,Winner,Bisexual,Bisexual,Winner,American Indian,Winner,Bisexual,763.9743206501007,2022-07-25T20:33:19.563000,1658780435.5886793,109,1808
1767,101,9,58,58,Random,-9999.0,9c2e99e442f8e5ac,2.407000064849853,0.1150000095367431,1658781199.669,9,Weightlifting,Flirty,Loser,Flirty,Weightlifting,Weightlifting,Flirty,Loser,Flirty,Weightlifting,764.080320596695,2022-07-25T20:33:19.669000,1658780435.5886793,38,1809
1768,90,59,98,59,Random,-9999.0,843628d387e6f5d6,2.976999998092652,0.2209999561309814,1658781199.695,98,Energetic,Vaccinated,Asian,Energetic,Vaccinated,Energetic,Vaccinated,Asian,Energetic,Vaccinated,764.1063206195831,2022-07-25T20:33:19.695000,1658780435.5886793,84,1810
1769,56,51,95,51,Random,-9999.0,cd34e0f6cfa4c681,1.5989999771118164,0.1370000839233398,1658781199.887,95,Peaceful,Heterosexual,Happy,Peaceful,Heterosexual,Peaceful,Heterosexual,Happy,Peaceful,Heterosexual,764.2983207702637,2022-07-25T20:33:19.887000,1658780435.5886793,61,1811
1770,2,18,0,0,Validation,3.0,f6ef9bd3a5269e41,1.551999807357788,0.1060001850128173,1658781200.043,18,Jealous,Driving,Knitting,Driving,Jealous,Jealous,Driving,Knitting,Driving,Jealous,764.4543206691742,2022-07-25T20:33:20.043000,1658780435.5886793,119,1813
1771,99,23,88,88,Random,-9999.0,88bb552a7f70e1d3,0.440000057220459,0.0460000038146972,1658781200.045,23,Obese,African American,Drunk,African American,Obese,Obese,African American,Drunk,African American,Obese,764.4563207626343,2022-07-25T20:33:20.045000,1658780435.5886793,110,1814
1772,36,9,50,50,Random,-9999.0,72528ee76cfe0df5,2.888000011444092,0.0299999713897705,1658781200.27,9,Weightlifting,Sad,Wealthy,Sad,Weightlifting,Weightlifting,Sad,Wealthy,Sad,Weightlifting,764.6813206672668,2022-07-25T20:33:20.270000,1658780435.5886793,83,1815
1773,32,44,90,90,Random,-9999.0,ae79901e88befaa1,2.247999906539917,0.187999963760376,1658781200.551,44,Aggressive,Asian,Citizen,Asian,Aggressive,Aggressive,Asian,Citizen,Asian,Aggressive,764.962320804596,2022-07-25T20:33:20.551000,1658780435.5886793,157,1816
1774,24,0,14,0,Validation,4.0,c1e339304d8f3290,1.561000108718872,0.2359998226165771,1658781200.572,14,Driving,Urban,College,Driving,Urban,Driving,Urban,College,Driving,Urban,764.9833207130432,2022-07-25T20:33:20.572000,1658780435.5886793,143,1817
1775,52,8,84,84,Random,-9999.0,88bb552a7f70e1d3,0.5230000019073486,0.0449998378753662,1658781200.612,8,Robotics,Fascist,Optimistic,Fascist,Robotics,Robotics,Fascist,Optimistic,Fascist,Robotics,765.0233206748962,2022-07-25T20:33:20.612000,1658780435.5886793,111,1818
1776,5,53,27,27,Random,-9999.0,e8410d74d5dbc2e1,0.9520001411437988,0.2009999752044677,1658781200.672,53,Nerdy,Woman,Reading,Woman,Nerdy,Nerdy,Woman,Reading,Woman,Nerdy,765.0833206176758,2022-07-25T20:33:20.672000,1658780435.5886793,64,1819
1777,57,81,92,81,Random,-9999.0,9cdc64c34a376878,2.5429999828338623,0.2349998950958252,1658781201.095,92,Democrat,Muslim,Good,Democrat,Muslim,Democrat,Muslim,Good,Democrat,Muslim,765.5063207149506,2022-07-25T20:33:21.095000,1658780435.5886793,114,1821
1778,82,45,78,45,Random,-9999.0,8aced5f260f1bdef,2.289999961853028,0.0899999141693115,1658781201.218,78,Passive,Healthy,Liberal,Passive,Healthy,Passive,Healthy,Liberal,Passive,Healthy,765.6293206214905,2022-07-25T20:33:21.218000,1658780435.5886793,67,1822
1779,85,44,68,44,Random,-9999.0,88bb552a7f70e1d3,0.6669998168945312,0.0470001697540283,1658781201.329,68,Aggressive,Doctor,Socialist,Aggressive,Doctor,Aggressive,Doctor,Socialist,Aggressive,Doctor,765.7403206825256,2022-07-25T20:33:21.329000,1658780435.5886793,112,1823
1780,41,93,42,93,Random,-9999.0,cfdc352c2036374d,2.8439998626708984,0.1380000114440918,1658781201.338,42,Gay,Crazy,Sane,Gay,Crazy,Gay,Crazy,Sane,Gay,Crazy,765.7493207454681,2022-07-25T20:33:21.338000,1658780435.5886793,138,1824
1781,6,41,99,99,Random,-9999.0,88bb552a7f70e1d3,0.4260001182556152,0.0420000553131103,1658781201.796,41,Sane,Drunk,Shopping,Drunk,Sane,Sane,Drunk,Shopping,Drunk,Sane,766.207320690155,2022-07-25T20:33:21.796000,1658780435.5886793,113,1825
1782,89,60,76,76,Random,-9999.0,ce15218676ae8056,4.138999938964844,0.2139999866485595,1658781201.976,60,Annoyed,Beautiful,American Indian,Beautiful,Annoyed,Annoyed,Beautiful,American Indian,Beautiful,Annoyed,766.3873207569122,2022-07-25T20:33:21.976000,1658780435.5886793,17,1826
1783,66,81,45,45,Random,-9999.0,e8410d74d5dbc2e1,1.3320000171661377,0.1230001449584961,1658781202.12,81,Democrat,Passive,Nurse,Passive,Democrat,Democrat,Passive,Nurse,Passive,Democrat,766.5313205718994,2022-07-25T20:33:22.120000,1658780435.5886793,65,1827
1784,51,56,13,56,Random,-9999.0,3866e18dad7fc578,10.645000219345093,0.1979999542236328,1658781202.194,13,Happy,Adult,Peaceful,Happy,Adult,Happy,Adult,Peaceful,Happy,Adult,766.6053206920624,2022-07-25T20:33:22.194000,1658780435.5886793,14,1828
1785,9,0,12,12,Validation,6.0,88bb552a7f70e1d3,0.500999927520752,0.0429999828338623,1658781202.348,0,Driving,Baby,Weightlifting,Baby,Driving,Driving,Baby,Weightlifting,Baby,Driving,766.7593207359314,2022-07-25T20:33:22.348000,1658780435.5886793,114,1829
1786,42,55,61,55,Random,-9999.0,72528ee76cfe0df5,2.0500001907348637,0.0479998588562011,1658781202.367,61,Moody,Dirty,Crazy,Moody,Dirty,Moody,Dirty,Crazy,Moody,Dirty,766.7783207893372,2022-07-25T20:33:22.367000,1658780435.5886793,84,1830
1787,79,62,63,62,Random,-9999.0,843628d387e6f5d6,2.564000129699707,0.2319998741149902,1658781202.482,63,Cynical,Curious,Unhealthy,Cynical,Curious,Cynical,Curious,Unhealthy,Cynical,Curious,766.8933207988739,2022-07-25T20:33:22.482000,1658780435.5886793,85,1831
1788,4,99,30,99,Random,-9999.0,cd34e0f6cfa4c681,2.48799991607666,0.0759999752044677,1658781202.514,30,Drunk,Homeless,Woodworking,Drunk,Homeless,Drunk,Homeless,Woodworking,Drunk,Homeless,766.9253206253052,2022-07-25T20:33:22.514000,1658780435.5886793,62,1832
1789,43,7,3,7,Random,-9999.0,f6ef9bd3a5269e41,2.38100004196167,0.0580000877380371,1658781202.534,3,Cooking,Karate,Anxious,Cooking,Karate,Cooking,Karate,Anxious,Cooking,Karate,766.9453206062317,2022-07-25T20:33:22.534000,1658780435.5886793,120,1833
1790,26,44,38,38,Random,-9999.0,88bb552a7f70e1d3,0.4040000438690185,0.0580000877380371,1658781202.805,44,Aggressive,Smart,Man,Smart,Aggressive,Aggressive,Smart,Man,Smart,Aggressive,767.2163207530975,2022-07-25T20:33:22.805000,1658780435.5886793,115,1834
1791,51,58,64,64,Random,-9999.0,9c2e99e442f8e5ac,2.914999961853028,0.2160000801086425,1658781202.811,58,Flirty,Accomplished,Peaceful,Accomplished,Flirty,Flirty,Accomplished,Peaceful,Accomplished,Flirty,767.2223207950592,2022-07-25T20:33:22.811000,1658780435.5886793,39,1835
1792,32,34,52,52,Random,-9999.0,8aced5f260f1bdef,1.621999979019165,0.1820001602172851,1658781202.94,34,Poor,Optimistic,Citizen,Optimistic,Poor,Poor,Optimistic,Citizen,Optimistic,Poor,767.3513207435608,2022-07-25T20:33:22.940000,1658780435.5886793,68,1836
1793,54,51,52,52,Random,-9999.0,473f448cb2ab2122,4.205000162124634,0.2189998626708984,1658781203.079,51,Peaceful,Optimistic,Naughty,Optimistic,Peaceful,Peaceful,Optimistic,Naughty,Optimistic,Peaceful,767.4903206825256,2022-07-25T20:33:23.079000,1658780435.5886793,88,1837
1794,54,51,13,13,Random,-9999.0,c1e339304d8f3290,2.555999994277954,0.2269999980926513,1658781203.357,51,Peaceful,Adult,Naughty,Adult,Peaceful,Peaceful,Adult,Naughty,Adult,Peaceful,767.7683207988739,2022-07-25T20:33:23.357000,1658780435.5886793,144,1838
1795,18,0,19,0,Validation,7.0,88bb552a7f70e1d3,0.5060000419616699,0.0489997863769531,1658781203.36,19,Driving,Weak,Jealous,Driving,Weak,Driving,Weak,Jealous,Driving,Weak,767.7713205814362,2022-07-25T20:33:23.360000,1658780435.5886793,116,1839
1796,18,85,3,85,Random,-9999.0,ae79901e88befaa1,2.789999961853028,0.186000108718872,1658781203.526,3,Socialist,Karate,Jealous,Socialist,Karate,Socialist,Karate,Jealous,Socialist,Karate,767.9373207092285,2022-07-25T20:33:23.526000,1658780435.5886793,158,1840
1797,81,56,21,21,Random,-9999.0,cfdc352c2036374d,2.2789998054504395,0.1420001983642578,1658781203.756,56,Happy,Lazy,Democrat,Lazy,Happy,Happy,Lazy,Democrat,Lazy,Happy,768.167320728302,2022-07-25T20:33:23.756000,1658780435.5886793,139,1842
1798,50,41,40,40,Random,-9999.0,e8410d74d5dbc2e1,1.631999969482422,0.11899995803833,1658781203.904,41,Sane,Logical,Sad,Logical,Sane,Sane,Logical,Sad,Logical,Sane,768.3153207302094,2022-07-25T20:33:23.904000,1658780435.5886793,66,1843
1799,52,79,12,12,Random,-9999.0,9cdc64c34a376878,2.5810000896453857,0.2400000095367431,1658781203.921,79,Unhealthy,Baby,Optimistic,Baby,Unhealthy,Unhealthy,Baby,Optimistic,Baby,Unhealthy,768.332320690155,2022-07-25T20:33:23.921000,1658780435.5886793,115,1844
1800,86,101,2,101,Random,-9999.0,f6ef9bd3a5269e41,1.4489998817443848,0.1089999675750732,1658781204.037,2,Loser,Knitting,Hispanic,Loser,Knitting,Loser,Knitting,Hispanic,Loser,Knitting,768.4483206272125,2022-07-25T20:33:24.037000,1658780435.5886793,121,1845
1801,2,9,99,9,Random,-9999.0,88bb552a7f70e1d3,0.7179999351501465,0.0580000877380371,1658781204.138,99,Weightlifting,Drunk,Knitting,Weightlifting,Drunk,Weightlifting,Drunk,Knitting,Weightlifting,Drunk,768.5493206977844,2022-07-25T20:33:24.138000,1658780435.5886793,117,1846
1802,11,73,64,73,Random,-9999.0,cd34e0f6cfa4c681,1.5869998931884766,0.1390001773834228,1658781204.18,64,Professor,Accomplished,Chess,Professor,Accomplished,Professor,Accomplished,Chess,Professor,Accomplished,768.5913207530975,2022-07-25T20:33:24.180000,1658780435.5886793,63,1847
1803,26,59,1,59,Random,-9999.0,9c2e99e442f8e5ac,1.68500018119812,0.2219998836517334,1658781204.604,1,Energetic,Fashion,Man,Energetic,Fashion,Energetic,Fashion,Man,Energetic,Fashion,769.0153207778931,2022-07-25T20:33:24.604000,1658780435.5886793,40,1849
1804,0,85,24,24,Random,-9999.0,88bb552a7f70e1d3,0.4779999256134033,0.0559999942779541,1658781204.669,85,Socialist,College,Driving,College,Socialist,Socialist,College,Driving,College,Socialist,769.080320596695,2022-07-25T20:33:24.669000,1658780435.5886793,118,1850
1805,83,8,51,51,Random,-9999.0,ae79901e88befaa1,1.5839998722076416,0.187000036239624,1658781205.221,8,Robotics,Peaceful,Conservative,Peaceful,Robotics,Robotics,Peaceful,Conservative,Peaceful,Robotics,769.6323206424713,2022-07-25T20:33:25.221000,1658780435.5886793,159,1851
1806,93,25,17,25,Random,-9999.0,88bb552a7f70e1d3,0.559999942779541,0.0500001907348632,1658781205.282,17,Dropout,Angry,Gay,Dropout,Angry,Dropout,Angry,Gay,Dropout,Angry,769.6933207511902,2022-07-25T20:33:25.282000,1658780435.5886793,119,1852
1807,23,59,57,57,Random,-9999.0,a1c7faf498d13876,6.582000017166138,0.2590000629425049,1658781205.374,59,Energetic,Good,Obese,Good,Energetic,Energetic,Good,Obese,Good,Energetic,769.7853207588196,2022-07-25T20:33:25.374000,1658780435.5886793,86,1853
1808,5,96,23,96,Random,-9999.0,72528ee76cfe0df5,3.0970001220703125,0.0479998588562011,1658781205.511,23,Bisexual,Obese,Reading,Bisexual,Obese,Bisexual,Obese,Reading,Bisexual,Obese,769.9223206043243,2022-07-25T20:33:25.511000,1658780435.5886793,85,1854
1809,99,38,57,57,Random,-9999.0,8aced5f260f1bdef,2.447999954223633,0.0910000801086425,1658781205.571,38,Smart,Good,Drunk,Good,Smart,Smart,Good,Drunk,Good,Smart,769.9823207855225,2022-07-25T20:33:25.571000,1658780435.5886793,69,1855
1810,43,73,32,32,Random,-9999.0,f6ef9bd3a5269e41,1.932999849319458,0.064000129699707,1658781206.034,73,Professor,Citizen,Anxious,Citizen,Professor,Professor,Citizen,Anxious,Citizen,Professor,770.4453206062317,2022-07-25T20:33:26.034000,1658780435.5886793,122,1856
1811,79,55,80,55,Random,-9999.0,cd34e0f6cfa4c681,1.7990000247955322,0.0769999027252197,1658781206.056,80,Moody,Republican,Unhealthy,Moody,Republican,Moody,Republican,Unhealthy,Moody,Republican,770.4673206806183,2022-07-25T20:33:26.056000,1658780435.5886793,64,1857
1812,99,94,4,94,Random,-9999.0,ce15218676ae8056,3.930999994277954,0.2189998626708984,1658781206.128,4,Lesbian,Woodworking,Drunk,Lesbian,Woodworking,Lesbian,Woodworking,Drunk,Lesbian,Woodworking,770.5393207073212,2022-07-25T20:33:26.128000,1658780435.5886793,18,1858
1813,53,60,65,60,Random,-9999.0,c1e339304d8f3290,2.566999912261963,0.2290000915527344,1658781206.164,65,Annoyed,Calm,Nerdy,Annoyed,Calm,Annoyed,Calm,Nerdy,Annoyed,Calm,770.5753207206726,2022-07-25T20:33:26.164000,1658780435.5886793,145,1859
1814,20,0,17,0,Validation,9.0,88bb552a7f70e1d3,0.8710000514984131,0.0629999637603759,1658781206.212,17,Driving,Angry,Strong,Driving,Angry,Driving,Angry,Strong,Driving,Angry,770.6233205795288,2022-07-25T20:33:26.212000,1658780435.5886793,120,1860
1815,72,70,98,70,Random,-9999.0,843628d387e6f5d6,3.672999858856201,0.2230000495910644,1658781206.383,98,Student,Vaccinated,Scientist,Student,Vaccinated,Student,Vaccinated,Scientist,Student,Vaccinated,770.7943205833435,2022-07-25T20:33:26.383000,1658780435.5886793,86,1861
1816,57,25,7,7,Random,-9999.0,9cdc64c34a376878,2.4179999828338623,0.2369999885559082,1658781206.579,25,Dropout,Cooking,Good,Cooking,Dropout,Dropout,Cooking,Good,Cooking,Dropout,770.9903206825256,2022-07-25T20:33:26.579000,1658780435.5886793,116,1862
1817,94,10,58,58,Random,-9999.0,473f448cb2ab2122,3.3239998817443848,0.2170000076293945,1658781206.611,10,Yoga,Flirty,Lesbian,Flirty,Yoga,Yoga,Flirty,Lesbian,Flirty,Yoga,771.0223207473755,2022-07-25T20:33:26.611000,1658780435.5886793,89,1863
1818,51,55,4,55,Random,-9999.0,cfdc352c2036374d,2.924999952316284,0.1430001258850097,1658781206.849,4,Moody,Woodworking,Peaceful,Moody,Woodworking,Moody,Woodworking,Peaceful,Moody,Woodworking,771.2603206634521,2022-07-25T20:33:26.849000,1658780435.5886793,140,1864
1819,100,2,8,8,Random,-9999.0,9c2e99e442f8e5ac,2.282999992370605,0.1119999885559082,1658781207.105,2,Knitting,Robotics,Winner,Robotics,Knitting,Knitting,Robotics,Winner,Robotics,Knitting,771.5163207054138,2022-07-25T20:33:27.105000,1658780435.5886793,41,1866
1820,74,75,14,14,Random,-9999.0,88bb552a7f70e1d3,0.99399995803833,0.0490000247955322,1658781207.255,75,Pilot,Urban,Flight attendant,Urban,Pilot,Pilot,Urban,Flight attendant,Urban,Pilot,771.6663208007812,2022-07-25T20:33:27.255000,1658780435.5886793,121,1867
1821,89,3,10,10,Random,-9999.0,3866e18dad7fc578,5.10699987411499,0.2039999961853027,1658781207.508,3,Karate,Yoga,American Indian,Yoga,Karate,Karate,Yoga,American Indian,Yoga,Karate,771.9193205833435,2022-07-25T20:33:27.508000,1658780435.5886793,15,1868
1822,73,20,9,20,Random,-9999.0,ae79901e88befaa1,2.1730000972747803,0.0989999771118164,1658781207.573,9,Strong,Weightlifting,Professor,Strong,Weightlifting,Strong,Weightlifting,Professor,Strong,Weightlifting,771.984320640564,2022-07-25T20:33:27.573000,1658780435.5886793,160,1869
1823,56,47,46,46,Random,-9999.0,cd34e0f6cfa4c681,1.6059999465942385,0.0780000686645507,1658781207.747,47,Lonely,Social,Happy,Social,Lonely,Lonely,Social,Happy,Social,Lonely,772.1583206653595,2022-07-25T20:33:27.747000,1658780435.5886793,65,1870
1824,59,92,26,26,Random,-9999.0,88bb552a7f70e1d3,0.5149998664855957,0.0450000762939453,1658781207.816,92,Muslim,Man,Energetic,Man,Muslim,Muslim,Man,Energetic,Man,Muslim,772.2273206710815,2022-07-25T20:33:27.816000,1658780435.5886793,122,1871
1825,59,22,66,22,Random,-9999.0,8aced5f260f1bdef,2.177000045776367,0.184000015258789,1658781207.946,66,Hard-working,Nurse,Energetic,Hard-working,Nurse,Hard-working,Nurse,Energetic,Hard-working,Nurse,772.3573207855225,2022-07-25T20:33:27.946000,1658780435.5886793,70,1872
1826,21,24,86,24,Random,-9999.0,f6ef9bd3a5269e41,1.9590001106262207,0.059000015258789,1658781208.147,86,College,Hispanic,Lazy,College,Hispanic,College,Hispanic,Lazy,College,Hispanic,772.5583207607269,2022-07-25T20:33:28.147000,1658780435.5886793,123,1873
1827,93,86,63,63,Random,-9999.0,a1c7faf498d13876,2.7089998722076416,0.2430000305175781,1658781208.321,86,Hispanic,Curious,Gay,Curious,Hispanic,Hispanic,Curious,Gay,Curious,Hispanic,772.7323207855225,2022-07-25T20:33:28.321000,1658780435.5886793,87,1874
1828,14,19,0,0,Validation,8.0,e8410d74d5dbc2e1,4.248000144958496,0.1919999122619629,1658781208.343,19,Weak,Driving,Urban,Driving,Weak,Weak,Driving,Urban,Driving,Weak,772.7543206214905,2022-07-25T20:33:28.343000,1658780435.5886793,67,1875
1829,46,38,69,69,Random,-9999.0,88bb552a7f70e1d3,0.505000114440918,0.0490000247955322,1658781208.367,38,Smart,Engineer,Social,Engineer,Smart,Smart,Engineer,Social,Engineer,Smart,772.7783207893372,2022-07-25T20:33:28.367000,1658780435.5886793,123,1876
1830,87,50,78,78,Random,-9999.0,c1e339304d8f3290,2.0299999713897705,0.24399995803833,1658781208.434,50,Sad,Healthy,Caucasian,Healthy,Sad,Sad,Healthy,Caucasian,Healthy,Sad,772.8453207015991,2022-07-25T20:33:28.434000,1658780435.5886793,146,1877
1831,56,40,93,93,Random,-9999.0,88bb552a7f70e1d3,0.4300000667572021,0.0479998588562011,1658781208.845,40,Logical,Gay,Happy,Gay,Logical,Logical,Gay,Happy,Gay,Logical,773.2563207149506,2022-07-25T20:33:28.845000,1658780435.5886793,124,1879
1832,97,2,64,2,Random,-9999.0,9cdc64c34a376878,1.9029998779296875,0.2530000209808349,1658781208.847,64,Knitting,Accomplished,Queer,Knitting,Accomplished,Knitting,Accomplished,Queer,Knitting,Accomplished,773.2583205699921,2022-07-25T20:33:28.847000,1658780435.5886793,117,1880
1833,66,26,44,44,Random,-9999.0,72528ee76cfe0df5,3.5249998569488525,0.0470001697540283,1658781209.084,26,Man,Aggressive,Nurse,Aggressive,Man,Man,Aggressive,Nurse,Aggressive,Man,773.4953207969666,2022-07-25T20:33:29.084000,1658780435.5886793,86,1881
