head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
83,52,11,52,Random,-9999.0,ae79901e88befaa1,1.7790000438690186,0.18000006675720215,1658780887.406,11,Optimistic,Chess,Conservative,Optimistic,Chess,Optimistic,Chess,Conservative,Optimistic,Chess,451.81732058525085,2022-07-25T20:28:07.406000,1658780435.5886793,19,338
36,89,100,100,Random,-9999.0,c1e339304d8f3290,2.055999994277954,0.25300002098083496,1658780887.511,89,American Indian,Winner,Wealthy,Winner,American Indian,American Indian,Winner,Wealthy,Winner,American Indian,451.92232060432434,2022-07-25T20:28:07.511000,1658780435.5886793,35,339
87,45,39,45,Random,-9999.0,a1c7faf498d13876,7.58899998664856,0.22499990463256836,1658780887.636,39,Passive,Street-smart,Caucasian,Passive,Street-smart,Passive,Street-smart,Caucasian,Passive,Street-smart,452.04732060432434,2022-07-25T20:28:07.636000,1658780435.5886793,11,340
93,82,101,82,Random,-9999.0,cfdc352c2036374d,1.9659998416900637,0.1679999828338623,1658780887.958,101,Liberal,Loser,Gay,Liberal,Loser,Liberal,Loser,Gay,Liberal,Loser,452.3693206310272,2022-07-25T20:28:07.958000,1658780435.5886793,32,341
58,27,51,51,Random,-9999.0,fe45e6534c29bb04,1.809000015258789,0.18400001525878903,1658780888.708,27,Woman,Peaceful,Flirty,Peaceful,Woman,Woman,Peaceful,Flirty,Peaceful,Woman,453.1193206310272,2022-07-25T20:28:08.708000,1658780435.5886793,53,342
12,27,98,27,Random,-9999.0,f6ef9bd3a5269e41,3.052000045776367,0.11100006103515624,1658780888.945,98,Woman,Vaccinated,Baby,Woman,Vaccinated,Woman,Vaccinated,Baby,Woman,Vaccinated,453.35632061958313,2022-07-25T20:28:08.945000,1658780435.5886793,8,343
85,43,40,40,Random,-9999.0,ae79901e88befaa1,2.0950000286102295,0.09299993515014648,1658780889.677,43,Anxious,Logical,Socialist,Logical,Anxious,Anxious,Logical,Socialist,Logical,Anxious,454.0883207321167,2022-07-25T20:28:09.677000,1658780435.5886793,20,344
87,3,24,3,Random,-9999.0,fe45e6534c29bb04,0.93999981880188,0.187000036239624,1658780889.816,24,Karate,College,Caucasian,Karate,College,Karate,College,Caucasian,Karate,College,454.22732067108154,2022-07-25T20:28:09.816000,1658780435.5886793,54,345
91,45,46,46,Random,-9999.0,9cdc64c34a376878,4.011000156402588,0.24499988555908203,1658780890.128,45,Passive,Social,Christian,Social,Passive,Passive,Social,Christian,Social,Passive,454.53932070732117,2022-07-25T20:28:10.128000,1658780435.5886793,31,346
28,23,0,0,Validation,2.0,fe45e6534c29bb04,0.6610000133514404,0.13000011444091797,1658780890.597,23,Obese,Driving,Cis,Driving,Obese,Obese,Driving,Cis,Driving,Obese,455.00832056999207,2022-07-25T20:28:10.597000,1658780435.5886793,55,347
61,3,1,1,Random,-9999.0,c1e339304d8f3290,3.052000045776367,0.254000186920166,1658780890.821,3,Karate,Fashion,Dirty,Fashion,Karate,Karate,Fashion,Dirty,Fashion,Karate,455.23232078552246,2022-07-25T20:28:10.821000,1658780435.5886793,36,348
39,73,62,62,Random,-9999.0,cfdc352c2036374d,2.930999994277954,0.18000006675720215,1658780891.012,73,Professor,Cynical,Street-smart,Cynical,Professor,Professor,Cynical,Street-smart,Cynical,Professor,455.4233207702637,2022-07-25T20:28:11.012000,1658780435.5886793,33,349
2,59,81,59,Random,-9999.0,f6ef9bd3a5269e41,2.185999870300293,0.11299991607666016,1658780891.242,81,Energetic,Democrat,Knitting,Energetic,Democrat,Energetic,Democrat,Knitting,Energetic,Democrat,455.65332078933716,2022-07-25T20:28:11.242000,1658780435.5886793,9,350
58,25,18,25,Random,-9999.0,fe45e6534c29bb04,1.1059999465942385,0.11899995803833008,1658780891.812,18,Dropout,Jealous,Flirty,Dropout,Jealous,Dropout,Jealous,Flirty,Dropout,Jealous,456.22332072257996,2022-07-25T20:28:11.812000,1658780435.5886793,56,351
21,5,0,0,Validation,1.0,ae79901e88befaa1,2.4549999237060547,0.17600011825561523,1658780892.307,5,Reading,Driving,Lazy,Driving,Reading,Reading,Driving,Lazy,Driving,Reading,456.71832060813904,2022-07-25T20:28:12.307000,1658780435.5886793,21,352
43,11,51,11,Random,-9999.0,a1c7faf498d13876,4.534999847412109,0.2190001010894775,1658780892.409,51,Chess,Peaceful,Anxious,Chess,Peaceful,Chess,Peaceful,Anxious,Chess,Peaceful,456.8203206062317,2022-07-25T20:28:12.409000,1658780435.5886793,12,353
98,2,43,43,Random,-9999.0,c1e339304d8f3290,2.5420000553131104,0.24600005149841309,1658780893.611,2,Knitting,Anxious,Vaccinated,Anxious,Knitting,Knitting,Anxious,Vaccinated,Anxious,Knitting,458.0223207473755,2022-07-25T20:28:13.611000,1658780435.5886793,37,354
98,62,78,78,Random,-9999.0,cfdc352c2036374d,2.690000057220459,0.15799999237060547,1658780893.86,62,Cynical,Healthy,Vaccinated,Healthy,Cynical,Cynical,Healthy,Vaccinated,Healthy,Cynical,458.27132058143616,2022-07-25T20:28:13.860000,1658780435.5886793,34,355
78,84,94,84,Random,-9999.0,f6ef9bd3a5269e41,2.5450000762939453,0.10400009155273438,1658780893.887,94,Fascist,Lesbian,Healthy,Fascist,Lesbian,Fascist,Lesbian,Healthy,Fascist,Lesbian,458.2983207702637,2022-07-25T20:28:13.887000,1658780435.5886793,10,356
21,0,26,0,Validation,3.0,fe45e6534c29bb04,1.9800000190734863,0.1230001449584961,1658780893.958,26,Driving,Man,Lazy,Driving,Man,Driving,Man,Lazy,Driving,Man,458.3693206310272,2022-07-25T20:28:13.958000,1658780435.5886793,57,357
14,19,0,19,Validation,4.0,ae79901e88befaa1,1.7590000629425049,0.1789999008178711,1658780894.167,0,Weak,Driving,Urban,Weak,Driving,Weak,Driving,Urban,Weak,Driving,458.57832074165344,2022-07-25T20:28:14.167000,1658780435.5886793,22,358
90,32,24,24,Random,-9999.0,fe45e6534c29bb04,0.4330000877380371,0.19899988174438477,1658780894.551,32,Citizen,College,Asian,College,Citizen,Citizen,College,Asian,College,Citizen,458.96232080459595,2022-07-25T20:28:14.551000,1658780435.5886793,58,359
94,78,5,5,Random,-9999.0,9cdc64c34a376878,4.46399998664856,0.24399995803833008,1658780894.837,78,Healthy,Reading,Lesbian,Reading,Healthy,Healthy,Reading,Lesbian,Reading,Healthy,459.2483205795288,2022-07-25T20:28:14.837000,1658780435.5886793,32,360
90,74,98,74,Random,-9999.0,fe45e6534c29bb04,0.8949999809265137,0.122999906539917,1658780895.567,98,Flight attendant,Vaccinated,Asian,Flight attendant,Vaccinated,Flight attendant,Vaccinated,Asian,Flight attendant,Vaccinated,459.9783205986023,2022-07-25T20:28:15.567000,1658780435.5886793,59,361
28,16,97,16,Random,-9999.0,c1e339304d8f3290,1.9590001106262207,0.2589998245239258,1658780895.81,97,Confident,Queer,Cis,Confident,Queer,Confident,Queer,Cis,Confident,Queer,460.2213206291199,2022-07-25T20:28:15.810000,1658780435.5886793,38,362
17,2,55,55,Random,-9999.0,a1c7faf498d13876,3.312000036239624,0.24600005149841309,1658780895.947,2,Knitting,Moody,Angry,Moody,Knitting,Knitting,Moody,Angry,Moody,Knitting,460.3583207130432,2022-07-25T20:28:15.947000,1658780435.5886793,13,363
0,90,51,51,Random,-9999.0,ae79901e88befaa1,1.7030000686645508,0.0989999771118164,1658780895.969,90,Asian,Peaceful,Driving,Peaceful,Asian,Asian,Peaceful,Driving,Peaceful,Asian,460.3803207874298,2022-07-25T20:28:15.969000,1658780435.5886793,23,364
49,74,61,61,Random,-9999.0,fe45e6534c29bb04,0.7019999027252197,0.11700010299682616,1658780896.383,74,Flight attendant,Dirty,Pessimistic,Dirty,Flight attendant,Flight attendant,Dirty,Pessimistic,Dirty,Flight attendant,460.7943205833435,2022-07-25T20:28:16.383000,1658780435.5886793,60,365
27,97,47,97,Random,-9999.0,f6ef9bd3a5269e41,2.567999839782715,0.10500001907348631,1658780896.561,47,Queer,Lonely,Woman,Queer,Lonely,Queer,Lonely,Woman,Queer,Lonely,460.9723207950592,2022-07-25T20:28:16.561000,1658780435.5886793,11,366
6,0,18,0,Validation,5.0,fe45e6534c29bb04,0.8819999694824219,0.1140000820159912,1658780897.375,18,Driving,Jealous,Shopping,Driving,Jealous,Driving,Jealous,Shopping,Driving,Jealous,461.78632068634033,2022-07-25T20:28:17.375000,1658780435.5886793,61,367
70,91,68,68,Random,-9999.0,ae79901e88befaa1,1.748000144958496,0.1010000705718994,1658780897.822,91,Christian,Doctor,Student,Doctor,Christian,Christian,Doctor,Student,Doctor,Christian,462.2333207130432,2022-07-25T20:28:17.822000,1658780435.5886793,24,368
93,59,86,59,Random,-9999.0,cfdc352c2036374d,3.7739999294281006,0.16199994087219238,1658780897.863,86,Energetic,Hispanic,Gay,Energetic,Hispanic,Energetic,Hispanic,Gay,Energetic,Hispanic,462.274320602417,2022-07-25T20:28:17.863000,1658780435.5886793,35,369
9,3,47,3,Random,-9999.0,9cdc64c34a376878,2.864000082015991,0.24499988555908203,1658780897.948,47,Karate,Lonely,Weightlifting,Karate,Lonely,Karate,Lonely,Weightlifting,Karate,Lonely,462.35932064056396,2022-07-25T20:28:17.948000,1658780435.5886793,33,370
14,9,99,99,Random,-9999.0,473f448cb2ab2122,18.367000102996823,0.21799993515014648,1658780897.998,9,Weightlifting,Drunk,Urban,Drunk,Weightlifting,Weightlifting,Drunk,Urban,Drunk,Weightlifting,462.40932059288025,2022-07-25T20:28:17.998000,1658780435.5886793,19,371
91,51,64,64,Random,-9999.0,fe45e6534c29bb04,0.7150001525878906,0.1269998550415039,1658780898.227,51,Peaceful,Accomplished,Christian,Accomplished,Peaceful,Peaceful,Accomplished,Christian,Accomplished,Peaceful,462.638320684433,2022-07-25T20:28:18.227000,1658780435.5886793,62,372
81,27,85,85,Random,-9999.0,c1e339304d8f3290,2.513999938964844,0.2349998950958252,1658780898.558,27,Woman,Socialist,Democrat,Socialist,Woman,Woman,Socialist,Democrat,Socialist,Woman,462.96932077407837,2022-07-25T20:28:18.558000,1658780435.5886793,39,373
85,17,19,17,Random,-9999.0,fe45e6534c29bb04,0.7960000038146973,0.12199997901916504,1658780899.135,19,Angry,Weak,Socialist,Angry,Weak,Angry,Weak,Socialist,Angry,Weak,463.5463206768036,2022-07-25T20:28:19.135000,1658780435.5886793,63,374
68,83,48,48,Random,-9999.0,f6ef9bd3a5269e41,2.9839999675750732,0.10199999809265135,1658780899.647,83,Conservative,Sympathetic,Doctor,Sympathetic,Conservative,Conservative,Sympathetic,Doctor,Sympathetic,Conservative,464.05832076072693,2022-07-25T20:28:19.647000,1658780435.5886793,12,375
18,0,27,0,Validation,6.0,ae79901e88befaa1,1.7750000953674316,0.11799979209899902,1658780899.713,27,Driving,Woman,Jealous,Driving,Woman,Driving,Woman,Jealous,Driving,Woman,464.12432074546814,2022-07-25T20:28:19.713000,1658780435.5886793,25,376
51,84,26,26,Random,-9999.0,fe45e6534c29bb04,0.5850000381469727,0.19900012016296387,1658780899.919,84,Fascist,Man,Peaceful,Man,Fascist,Fascist,Man,Peaceful,Man,Fascist,464.33032059669495,2022-07-25T20:28:19.919000,1658780435.5886793,64,377
75,40,23,40,Random,-9999.0,cfdc352c2036374d,2.003000020980835,0.2690000534057617,1658780900.06,23,Logical,Obese,Pilot,Logical,Obese,Logical,Obese,Pilot,Logical,Obese,464.4713206291199,2022-07-25T20:28:20.060000,1658780435.5886793,36,378
90,26,91,91,Random,-9999.0,fe45e6534c29bb04,0.687000036239624,0.12199997901916504,1658780900.731,26,Man,Christian,Asian,Christian,Man,Man,Christian,Asian,Christian,Man,465.14232063293457,2022-07-25T20:28:20.731000,1658780435.5886793,65,379
59,84,31,84,Random,-9999.0,9cdc64c34a376878,2.9749999046325684,0.24600005149841309,1658780901.155,31,Fascist,Homeowner,Energetic,Fascist,Homeowner,Fascist,Homeowner,Energetic,Fascist,Homeowner,465.5663206577301,2022-07-25T20:28:21.155000,1658780435.5886793,34,380
28,21,0,0,Validation,7.0,473f448cb2ab2122,3.1489999294281006,0.21799993515014648,1658780901.365,21,Lazy,Driving,Cis,Driving,Lazy,Lazy,Driving,Cis,Driving,Lazy,465.7763206958771,2022-07-25T20:28:21.365000,1658780435.5886793,20,381
5,17,81,81,Random,-9999.0,c1e339304d8f3290,2.628000020980835,0.2349998950958252,1658780901.424,17,Angry,Democrat,Reading,Democrat,Angry,Angry,Democrat,Reading,Democrat,Angry,465.83532071113586,2022-07-25T20:28:21.424000,1658780435.5886793,40,382
33,74,56,56,Random,-9999.0,a1c7faf498d13876,5.371000051498413,0.2089998722076416,1658780901.544,74,Flight attendant,Happy,Immigrant,Happy,Flight attendant,Flight attendant,Happy,Immigrant,Happy,Flight attendant,465.95532059669495,2022-07-25T20:28:21.544000,1658780435.5886793,14,383
24,0,7,7,Validation,8.0,fe45e6534c29bb04,0.7030000686645508,0.11299991607666016,1658780901.551,0,Driving,Cooking,College,Cooking,Driving,Driving,Cooking,College,Cooking,Driving,465.96232080459595,2022-07-25T20:28:21.551000,1658780435.5886793,66,384
57,71,22,22,Random,-9999.0,ae79901e88befaa1,2.0719997882843018,0.0970001220703125,1658780901.958,71,Soldier,Hard-working,Good,Hard-working,Soldier,Soldier,Hard-working,Good,Hard-working,Soldier,466.3693206310272,2022-07-25T20:28:21.958000,1658780435.5886793,26,385
29,28,83,83,Random,-9999.0,f6ef9bd3a5269e41,2.388999938964844,0.10700011253356934,1658780902.149,28,Cis,Conservative,Citizen,Conservative,Cis,Cis,Conservative,Citizen,Conservative,Cis,466.56032061576843,2022-07-25T20:28:22.149000,1658780435.5886793,13,386
100,85,7,7,Random,-9999.0,fe45e6534c29bb04,0.6889998912811279,0.11800003051757812,1658780902.359,85,Socialist,Cooking,Winner,Cooking,Socialist,Socialist,Cooking,Winner,Cooking,Socialist,466.7703206539154,2022-07-25T20:28:22.359000,1658780435.5886793,67,387
32,54,59,59,Random,-9999.0,fe45e6534c29bb04,0.7769999504089355,0.13499999046325684,1658780903.271,54,Naughty,Energetic,Citizen,Energetic,Naughty,Naughty,Energetic,Citizen,Energetic,Naughty,467.6823205947876,2022-07-25T20:28:23.271000,1658780435.5886793,68,388
44,59,49,59,Random,-9999.0,c1e339304d8f3290,1.9519999027252195,0.24399995803833008,1658780903.603,49,Energetic,Pessimistic,Aggressive,Energetic,Pessimistic,Energetic,Pessimistic,Aggressive,Energetic,Pessimistic,468.01432061195374,2022-07-25T20:28:23.603000,1658780435.5886793,41,389
52,68,91,91,Random,-9999.0,cfdc352c2036374d,3.421999931335449,0.16199994087219238,1658780903.644,68,Doctor,Christian,Optimistic,Christian,Doctor,Doctor,Christian,Optimistic,Christian,Doctor,468.0553207397461,2022-07-25T20:28:23.644000,1658780435.5886793,37,390
7,0,15,0,Validation,9.0,473f448cb2ab2122,2.5390000343322754,0.2280001640319824,1658780904.134,15,Driving,Rural,Cooking,Driving,Rural,Driving,Rural,Cooking,Driving,Rural,468.54532074928284,2022-07-25T20:28:24.134000,1658780435.5886793,21,391
74,21,17,17,Random,-9999.0,fe45e6534c29bb04,0.8070001602172852,0.12899994850158691,1658780904.207,21,Lazy,Angry,Flight attendant,Angry,Lazy,Lazy,Angry,Flight attendant,Angry,Lazy,468.61832070350647,2022-07-25T20:28:24.207000,1658780435.5886793,69,392
10,17,22,22,Random,-9999.0,ae79901e88befaa1,2.189000129699707,0.1770000457763672,1658780904.323,17,Angry,Hard-working,Yoga,Hard-working,Angry,Angry,Hard-working,Yoga,Hard-working,Angry,468.73432064056396,2022-07-25T20:28:24.323000,1658780435.5886793,27,393
34,81,39,39,Random,-9999.0,9cdc64c34a376878,3.119000196456909,0.24099993705749512,1658780904.538,81,Democrat,Street-smart,Poor,Street-smart,Democrat,Democrat,Street-smart,Poor,Street-smart,Democrat,468.94932079315186,2022-07-25T20:28:24.538000,1658780435.5886793,35,394
96,16,81,81,Random,-9999.0,a1c7faf498d13876,2.944000005722046,0.2569999694824219,1658780904.745,16,Confident,Democrat,Bisexual,Democrat,Confident,Confident,Democrat,Bisexual,Democrat,Confident,469.1563205718994,2022-07-25T20:28:24.745000,1658780435.5886793,15,395
20,3,0,0,Validation,11.0,fe45e6534c29bb04,0.7989997863769531,0.12100005149841309,1658780905.127,3,Karate,Driving,Strong,Driving,Karate,Karate,Driving,Strong,Driving,Karate,469.5383207798004,2022-07-25T20:28:25.127000,1658780435.5886793,70,396
33,54,77,77,Random,-9999.0,f6ef9bd3a5269e41,2.9689998626708984,0.10599994659423828,1658780905.215,54,Naughty,Ugly,Immigrant,Ugly,Naughty,Naughty,Ugly,Immigrant,Ugly,Naughty,469.62632060050964,2022-07-25T20:28:25.215000,1658780435.5886793,14,397
71,20,95,20,Random,-9999.0,fe45e6534c29bb04,0.9250001907348632,0.125,1658780906.179,95,Strong,Heterosexual,Soldier,Strong,Heterosexual,Strong,Heterosexual,Soldier,Strong,Heterosexual,470.5903205871582,2022-07-25T20:28:26.179000,1658780435.5886793,71,398
49,63,61,61,Random,-9999.0,cfdc352c2036374d,2.618000030517578,0.1970000267028809,1658780906.465,63,Curious,Dirty,Pessimistic,Dirty,Curious,Curious,Dirty,Pessimistic,Dirty,Curious,470.87632060050964,2022-07-25T20:28:26.465000,1658780435.5886793,38,399
29,20,0,20,Validation,10.0,c1e339304d8f3290,2.690000057220459,0.2219998836517334,1658780906.543,0,Strong,Driving,Citizen,Strong,Driving,Strong,Driving,Citizen,Strong,Driving,470.9543206691742,2022-07-25T20:28:26.543000,1658780435.5886793,42,400
85,23,54,54,Random,-9999.0,ae79901e88befaa1,2.3459999561309814,0.17500019073486328,1658780906.849,23,Obese,Naughty,Socialist,Naughty,Obese,Obese,Naughty,Socialist,Naughty,Obese,471.26032066345215,2022-07-25T20:28:26.849000,1658780435.5886793,28,401
0,16,14,14,Random,-9999.0,fe45e6534c29bb04,0.6510000228881836,0.12400007247924805,1658780906.947,16,Confident,Urban,Driving,Urban,Confident,Confident,Urban,Driving,Urban,Confident,471.3583207130432,2022-07-25T20:28:26.947000,1658780435.5886793,72,402
70,96,60,60,Random,-9999.0,f6ef9bd3a5269e41,2.1410000324249268,0.10400009155273438,1658780907.468,96,Bisexual,Annoyed,Student,Annoyed,Bisexual,Bisexual,Annoyed,Student,Annoyed,Bisexual,471.8793206214905,2022-07-25T20:28:27.468000,1658780435.5886793,15,403
81,5,41,41,Random,-9999.0,473f448cb2ab2122,3.6029999256134033,0.21499991416931152,1658780907.953,5,Reading,Sane,Democrat,Sane,Reading,Reading,Sane,Democrat,Sane,Reading,472.3643207550049,2022-07-25T20:28:27.953000,1658780435.5886793,22,404
11,40,8,40,Random,-9999.0,a1c7faf498d13876,3.211999893188477,0.2390000820159912,1658780908.183,8,Logical,Robotics,Chess,Logical,Robotics,Logical,Robotics,Chess,Logical,Robotics,472.59432077407837,2022-07-25T20:28:28.183000,1658780435.5886793,16,405
95,6,11,6,Random,-9999.0,9cdc64c34a376878,3.5269999504089355,0.25499987602233887,1658780908.304,11,Shopping,Chess,Heterosexual,Shopping,Chess,Shopping,Chess,Heterosexual,Shopping,Chess,472.7153205871582,2022-07-25T20:28:28.304000,1658780435.5886793,36,406
19,78,15,15,Random,-9999.0,ae79901e88befaa1,1.685999870300293,0.17799997329711914,1658780908.628,78,Healthy,Rural,Weak,Rural,Healthy,Healthy,Rural,Weak,Rural,Healthy,473.03932070732117,2022-07-25T20:28:28.628000,1658780435.5886793,29,407
76,90,4,4,Random,-9999.0,cfdc352c2036374d,3.2320001125335693,0.16299986839294434,1658780909.857,90,Asian,Woodworking,Beautiful,Woodworking,Asian,Asian,Woodworking,Beautiful,Woodworking,Asian,474.2683207988739,2022-07-25T20:28:29.857000,1658780435.5886793,39,408
89,94,67,67,Random,-9999.0,fe45e6534c29bb04,2.8630001544952393,0.11299991607666016,1658780909.965,94,Lesbian,Secretary,American Indian,Secretary,Lesbian,Lesbian,Secretary,American Indian,Secretary,Lesbian,474.37632060050964,2022-07-25T20:28:29.965000,1658780435.5886793,73,409
93,100,53,100,Random,-9999.0,f6ef9bd3a5269e41,2.3980000019073486,0.11099982261657716,1658780909.97,53,Winner,Nerdy,Gay,Winner,Nerdy,Winner,Nerdy,Gay,Winner,Nerdy,474.38132071495056,2022-07-25T20:28:29.970000,1658780435.5886793,16,410
3,1,31,1,Random,-9999.0,c1e339304d8f3290,3.2380001544952393,0.2609999179840088,1658780910.013,31,Fashion,Homeowner,Karate,Fashion,Homeowner,Fashion,Homeowner,Karate,Fashion,Homeowner,474.4243206977844,2022-07-25T20:28:30.013000,1658780435.5886793,43,411
33,34,16,16,Random,-9999.0,fe45e6534c29bb04,0.567000150680542,0.19999980926513672,1658780910.692,34,Poor,Confident,Immigrant,Confident,Poor,Poor,Confident,Immigrant,Confident,Poor,475.1033205986023,2022-07-25T20:28:30.692000,1658780435.5886793,74,412
85,43,62,62,Random,-9999.0,ae79901e88befaa1,2.4260001182556152,0.09599995613098145,1658780911.232,43,Anxious,Cynical,Socialist,Cynical,Anxious,Anxious,Cynical,Socialist,Cynical,Anxious,475.6433207988739,2022-07-25T20:28:31.232000,1658780435.5886793,30,413
8,75,47,75,Random,-9999.0,9cdc64c34a376878,3.211999893188477,0.23800015449523929,1658780911.754,47,Pilot,Lonely,Robotics,Pilot,Lonely,Pilot,Lonely,Robotics,Pilot,Lonely,476.1653206348419,2022-07-25T20:28:31.754000,1658780435.5886793,37,414
29,85,95,95,Random,-9999.0,fe45e6534c29bb04,0.9630000591278076,0.13299989700317383,1658780911.788,85,Socialist,Heterosexual,Citizen,Heterosexual,Socialist,Socialist,Heterosexual,Citizen,Heterosexual,Socialist,476.19932079315186,2022-07-25T20:28:31.788000,1658780435.5886793,75,415
58,61,70,61,Random,-9999.0,f6ef9bd3a5269e41,2.0369999408721924,0.10500001907348631,1658780912.116,70,Dirty,Student,Flirty,Dirty,Student,Dirty,Student,Flirty,Dirty,Student,476.5273206233978,2022-07-25T20:28:32.116000,1658780435.5886793,17,416
33,43,23,23,Random,-9999.0,4c6f016c7d4a7203,59.91499996185303,0.13400006294250488,1658780912.193,43,Anxious,Obese,Immigrant,Obese,Anxious,Anxious,Obese,Immigrant,Obese,Anxious,476.6043207645416,2022-07-25T20:28:32.193000,1658780435.5886793,123,417
73,90,8,8,Random,-9999.0,cfdc352c2036374d,2.3980000019073486,0.14700007438659668,1658780912.399,90,Asian,Robotics,Professor,Robotics,Asian,Asian,Robotics,Professor,Robotics,Asian,476.81032061576843,2022-07-25T20:28:32.399000,1658780435.5886793,40,418
81,65,91,91,Random,-9999.0,fe45e6534c29bb04,1.065000057220459,0.11999988555908205,1658780912.968,65,Calm,Christian,Democrat,Christian,Calm,Calm,Christian,Democrat,Christian,Calm,477.3793206214905,2022-07-25T20:28:32.968000,1658780435.5886793,76,419
67,98,43,43,Random,-9999.0,4c6f016c7d4a7203,0.6790001392364502,0.3209998607635498,1658780913.005,98,Vaccinated,Anxious,Secretary,Anxious,Vaccinated,Vaccinated,Anxious,Secretary,Anxious,Vaccinated,477.41632080078125,2022-07-25T20:28:33.005000,1658780435.5886793,124,420
36,86,33,33,Random,-9999.0,4c6f016c7d4a7203,0.2950000762939453,0.13700008392333984,1658780913.435,86,Hispanic,Immigrant,Wealthy,Immigrant,Hispanic,Hispanic,Immigrant,Wealthy,Immigrant,Hispanic,477.8463206291199,2022-07-25T20:28:33.435000,1658780435.5886793,125,421
18,0,19,19,Validation,12.0,ae79901e88befaa1,2.07099986076355,0.187000036239624,1658780913.548,0,Driving,Weak,Jealous,Weak,Driving,Driving,Weak,Jealous,Weak,Driving,477.9593207836151,2022-07-25T20:28:33.548000,1658780435.5886793,31,422
79,4,91,4,Random,-9999.0,fe45e6534c29bb04,0.744999885559082,0.1100001335144043,1658780913.869,91,Woodworking,Christian,Unhealthy,Woodworking,Christian,Woodworking,Christian,Unhealthy,Woodworking,Christian,478.28032064437866,2022-07-25T20:28:33.869000,1658780435.5886793,77,423
13,89,42,89,Random,-9999.0,4c6f016c7d4a7203,0.12999987602233887,0.13100004196166992,1658780914.01,42,American Indian,Crazy,Adult,American Indian,Crazy,American Indian,Crazy,Adult,American Indian,Crazy,478.4213206768036,2022-07-25T20:28:34.010000,1658780435.5886793,126,424
49,89,56,89,Random,-9999.0,c1e339304d8f3290,3.881999969482422,0.23100018501281736,1658780914.145,56,American Indian,Happy,Pessimistic,American Indian,Happy,American Indian,Happy,Pessimistic,American Indian,Happy,478.55632066726685,2022-07-25T20:28:34.145000,1658780435.5886793,44,425
55,91,26,26,Random,-9999.0,4c6f016c7d4a7203,0.24300003051757812,0.13400006294250488,1658780914.388,91,Christian,Man,Moody,Man,Christian,Christian,Man,Moody,Man,Christian,478.7993206977844,2022-07-25T20:28:34.388000,1658780435.5886793,127,426
45,74,35,35,Random,-9999.0,f6ef9bd3a5269e41,2.2860000133514404,0.10700011253356934,1658780914.502,74,Flight attendant,Middleーclass,Passive,Middleーclass,Flight attendant,Flight attendant,Middleーclass,Passive,Middleーclass,Flight attendant,478.9133207798004,2022-07-25T20:28:34.502000,1658780435.5886793,18,427
46,57,66,57,Random,-9999.0,9cdc64c34a376878,2.5810000896453857,0.2569999694824219,1658780914.6,66,Good,Nurse,Social,Good,Nurse,Good,Nurse,Social,Good,Nurse,479.0113205909729,2022-07-25T20:28:34.600000,1658780435.5886793,38,428
101,99,31,99,Random,-9999.0,fe45e6534c29bb04,0.6999998092651367,0.2120001316070557,1658780914.744,31,Drunk,Homeowner,Loser,Drunk,Homeowner,Drunk,Homeowner,Loser,Drunk,Homeowner,479.15532064437866,2022-07-25T20:28:34.744000,1658780435.5886793,78,429
51,20,48,48,Random,-9999.0,a1c7faf498d13876,6.315000057220459,0.24399995803833008,1658780914.756,20,Strong,Sympathetic,Peaceful,Sympathetic,Strong,Strong,Sympathetic,Peaceful,Sympathetic,Strong,479.167320728302,2022-07-25T20:28:34.756000,1658780435.5886793,17,430
19,18,17,18,Random,-9999.0,4c6f016c7d4a7203,0.29200005531311035,0.13000011444091797,1658780915.091,17,Jealous,Angry,Weak,Jealous,Angry,Jealous,Angry,Weak,Jealous,Angry,479.502320766449,2022-07-25T20:28:35.091000,1658780435.5886793,128,431
33,95,92,92,Random,-9999.0,cfdc352c2036374d,2.8389999866485596,0.14700007438659668,1658780915.377,95,Heterosexual,Muslim,Immigrant,Muslim,Heterosexual,Heterosexual,Muslim,Immigrant,Muslim,Heterosexual,479.7883207798004,2022-07-25T20:28:35.377000,1658780435.5886793,41,432
78,56,49,56,Random,-9999.0,4c6f016c7d4a7203,0.254000186920166,0.13499999046325684,1658780915.48,49,Happy,Pessimistic,Healthy,Happy,Pessimistic,Happy,Pessimistic,Healthy,Happy,Pessimistic,479.8913207054138,2022-07-25T20:28:35.480000,1658780435.5886793,129,433
61,64,52,64,Random,-9999.0,fe45e6534c29bb04,0.8159999847412109,0.12100005149841309,1658780915.672,52,Accomplished,Optimistic,Dirty,Accomplished,Optimistic,Accomplished,Optimistic,Dirty,Accomplished,Optimistic,480.0833206176758,2022-07-25T20:28:35.672000,1658780435.5886793,79,434
71,77,32,77,Random,-9999.0,4c6f016c7d4a7203,0.2929999828338623,0.1380000114440918,1658780915.908,32,Ugly,Citizen,Soldier,Ugly,Citizen,Ugly,Citizen,Soldier,Ugly,Citizen,480.31932067871094,2022-07-25T20:28:35.908000,1658780435.5886793,130,435
