subjectID,concept_1,concept_2,response_clean,pair_set
4okek6qoyk,chameleon,toad,5,"('chameleon', 'toad')"
716fcx6zzd,chameleon,toad,5,"('chameleon', 'toad')"
1mgoye2xx0,chameleon,toad,5,"('chameleon', 'toad')"
zuez35mybp,chameleon,toad,2,"('chameleon', 'toad')"
zzs4uadv59,chameleon,toad,5,"('chameleon', 'toad')"
h9lfxbnb0l,chameleon,tortoise,4,"('chameleon', 'tortoise')"
bfc47edr60,chameleon,tortoise,2,"('chameleon', 'tortoise')"
4okek6qoyk,chameleon,tortoise,5,"('chameleon', 'tortoise')"
1mgoye2xx0,chameleon,tortoise,5,"('chameleon', 'tortoise')"
zuez35mybp,chameleon,tortoise,4,"('chameleon', 'tortoise')"
hd3swuhan1,chameleon,turtle,4,"('chameleon', 'turtle')"
4okek6qoyk,chameleon,turtle,5,"('chameleon', 'turtle')"
716fcx6zzd,chameleon,turtle,4,"('chameleon', 'turtle')"
hd3swuhan1,chameleon,vacuum cleaner,0,"('chameleon', 'vacuum cleaner')"
h9lfxbnb0l,chameleon,vacuum cleaner,0,"('chameleon', 'vacuum cleaner')"
bfc47edr60,chameleon,vacuum cleaner,0,"('chameleon', 'vacuum cleaner')"
716fcx6zzd,chameleon,vacuum cleaner,0,"('chameleon', 'vacuum cleaner')"
zuez35mybp,chameleon,vacuum cleaner,2,"('chameleon', 'vacuum cleaner')"
bfc47edr60,chisel,alligator,0,"('chisel', 'alligator')"
4okek6qoyk,chisel,alligator,0,"('chisel', 'alligator')"
zzs4uadv59,chisel,alligator,3,"('chisel', 'alligator')"
hd3swuhan1,chisel,anvil,4,"('chisel', 'anvil')"
h9lfxbnb0l,chisel,anvil,1,"('chisel', 'anvil')"
c3zto7lwnl,chisel,axe,6,"('chisel', 'axe')"
bfc47edr60,chisel,axe,5,"('chisel', 'axe')"
716fcx6zzd,chisel,axe,3,"('chisel', 'axe')"
1mgoye2xx0,chisel,axe,4,"('chisel', 'axe')"
zuez35mybp,chisel,axe,1,"('chisel', 'axe')"
hd3swuhan1,chisel,blindworm,0,"('chisel', 'blindworm')"
c3zto7lwnl,chisel,blindworm,0,"('chisel', 'blindworm')"
h9lfxbnb0l,chisel,blindworm,0,"('chisel', 'blindworm')"
1mgoye2xx0,chisel,blindworm,1,"('chisel', 'blindworm')"
zuez35mybp,chisel,blindworm,3,"('chisel', 'blindworm')"
c3zto7lwnl,chisel,boa,0,"('chisel', 'boa')"
h9lfxbnb0l,chisel,boa,0,"('chisel', 'boa')"
bfc47edr60,chisel,boa,0,"('chisel', 'boa')"
4okek6qoyk,chisel,boa,0,"('chisel', 'boa')"
zzs4uadv59,chisel,boa,3,"('chisel', 'boa')"
hd3swuhan1,chisel,caiman,0,"('chisel', 'caiman')"
c3zto7lwnl,chisel,caiman,0,"('chisel', 'caiman')"
1mgoye2xx0,chisel,caiman,0,"('chisel', 'caiman')"
zuez35mybp,chisel,caiman,3,"('chisel', 'caiman')"
hd3swuhan1,chisel,chameleon,0,"('chisel', 'chameleon')"
c3zto7lwnl,chisel,chameleon,0,"('chisel', 'chameleon')"
h9lfxbnb0l,chisel,chameleon,0,"('chisel', 'chameleon')"
bfc47edr60,chisel,chameleon,0,"('chisel', 'chameleon')"
zzs4uadv59,chisel,chameleon,4,"('chisel', 'chameleon')"
h9lfxbnb0l,chisel,cobra,0,"('chisel', 'cobra')"
4okek6qoyk,chisel,cobra,0,"('chisel', 'cobra')"
716fcx6zzd,chisel,cobra,0,"('chisel', 'cobra')"
1mgoye2xx0,chisel,cobra,1,"('chisel', 'cobra')"
zuez35mybp,chisel,cobra,2,"('chisel', 'cobra')"
zzs4uadv59,chisel,cobra,3,"('chisel', 'cobra')"
4okek6qoyk,chisel,crocodile,0,"('chisel', 'crocodile')"
1mgoye2xx0,chisel,crocodile,1,"('chisel', 'crocodile')"
zuez35mybp,chisel,crocodile,2,"('chisel', 'crocodile')"
c3zto7lwnl,chisel,dinosaur,0,"('chisel', 'dinosaur')"
716fcx6zzd,chisel,dinosaur,0,"('chisel', 'dinosaur')"
1mgoye2xx0,chisel,dinosaur,1,"('chisel', 'dinosaur')"
zzs4uadv59,chisel,dinosaur,4,"('chisel', 'dinosaur')"
c3zto7lwnl,chisel,gecko,0,"('chisel', 'gecko')"
bfc47edr60,chisel,gecko,0,"('chisel', 'gecko')"
1mgoye2xx0,chisel,gecko,1,"('chisel', 'gecko')"
hd3swuhan1,chisel,grinding disc,4,"('chisel', 'grinding disc')"
c3zto7lwnl,chisel,grinding disc,5,"('chisel', 'grinding disc')"
4okek6qoyk,chisel,grinding disc,5,"('chisel', 'grinding disc')"
1mgoye2xx0,chisel,grinding disc,4,"('chisel', 'grinding disc')"
hd3swuhan1,chisel,hammer,5,"('chisel', 'hammer')"
h9lfxbnb0l,chisel,hammer,4,"('chisel', 'hammer')"
bfc47edr60,chisel,hammer,4,"('chisel', 'hammer')"
4okek6qoyk,chisel,hammer,6,"('chisel', 'hammer')"
716fcx6zzd,chisel,hammer,0,"('chisel', 'hammer')"
zzs4uadv59,chisel,hammer,4,"('chisel', 'hammer')"
hd3swuhan1,chisel,knife,6,"('chisel', 'knife')"
h9lfxbnb0l,chisel,knife,5,"('chisel', 'knife')"
bfc47edr60,chisel,knife,4,"('chisel', 'knife')"
4okek6qoyk,chisel,knife,5,"('chisel', 'knife')"
zuez35mybp,chisel,knife,3,"('chisel', 'knife')"
zzs4uadv59,chisel,knife,3,"('chisel', 'knife')"
h9lfxbnb0l,chisel,lawn mower,1,"('chisel', 'lawn mower')"
bfc47edr60,chisel,lawn mower,4,"('chisel', 'lawn mower')"
4okek6qoyk,chisel,lawn mower,4,"('chisel', 'lawn mower')"
1mgoye2xx0,chisel,lawn mower,4,"('chisel', 'lawn mower')"
zzs4uadv59,chisel,lawn mower,4,"('chisel', 'lawn mower')"
zuez35mybp,chisel,lizard,4,"('chisel', 'lizard')"
zzs4uadv59,chisel,lizard,5,"('chisel', 'lizard')"
hd3swuhan1,chisel,nail,4,"('chisel', 'nail')"
c3zto7lwnl,chisel,nail,6,"('chisel', 'nail')"
4okek6qoyk,chisel,nail,5,"('chisel', 'nail')"
716fcx6zzd,chisel,nail,4,"('chisel', 'nail')"
716fcx6zzd,chisel,oilcan,0,"('chisel', 'oilcan')"
zzs4uadv59,chisel,oilcan,4,"('chisel', 'oilcan')"
716fcx6zzd,chisel,paintbrush,1,"('chisel', 'paintbrush')"
zuez35mybp,chisel,paintbrush,2,"('chisel', 'paintbrush')"
c3zto7lwnl,chisel,salamander,0,"('chisel', 'salamander')"
bfc47edr60,chisel,salamander,0,"('chisel', 'salamander')"
4okek6qoyk,chisel,salamander,0,"('chisel', 'salamander')"
zuez35mybp,chisel,salamander,2,"('chisel', 'salamander')"
zzs4uadv59,chisel,salamander,4,"('chisel', 'salamander')"
c3zto7lwnl,chisel,saw,5,"('chisel', 'saw')"
4okek6qoyk,chisel,saw,5,"('chisel', 'saw')"
716fcx6zzd,chisel,saw,0,"('chisel', 'saw')"
zzs4uadv59,chisel,saw,3,"('chisel', 'saw')"
716fcx6zzd,chisel,screwdriver,0,"('chisel', 'screwdriver')"
1mgoye2xx0,chisel,screwdriver,5,"('chisel', 'screwdriver')"
zuez35mybp,chisel,screwdriver,2,"('chisel', 'screwdriver')"
c3zto7lwnl,chisel,shovel,6,"('chisel', 'shovel')"
bfc47edr60,chisel,shovel,4,"('chisel', 'shovel')"
716fcx6zzd,chisel,shovel,3,"('chisel', 'shovel')"
1mgoye2xx0,chisel,shovel,5,"('chisel', 'shovel')"
hd3swuhan1,chisel,snake,0,"('chisel', 'snake')"
h9lfxbnb0l,chisel,snake,0,"('chisel', 'snake')"
bfc47edr60,chisel,snake,0,"('chisel', 'snake')"
716fcx6zzd,chisel,snake,0,"('chisel', 'snake')"
zzs4uadv59,chisel,snake,4,"('chisel', 'snake')"
hd3swuhan1,chisel,spanner,5,"('chisel', 'spanner')"
h9lfxbnb0l,chisel,spanner,1,"('chisel', 'spanner')"
716fcx6zzd,chisel,spanner,0,"('chisel', 'spanner')"
zuez35mybp,chisel,spanner,3,"('chisel', 'spanner')"
hd3swuhan1,chisel,toad,1,"('chisel', 'toad')"
bfc47edr60,chisel,toad,0,"('chisel', 'toad')"
zzs4uadv59,chisel,toad,5,"('chisel', 'toad')"
hd3swuhan1,chisel,tortoise,0,"('chisel', 'tortoise')"
bfc47edr60,chisel,tortoise,0,"('chisel', 'tortoise')"
716fcx6zzd,chisel,tortoise,0,"('chisel', 'tortoise')"
zzs4uadv59,chisel,tortoise,6,"('chisel', 'tortoise')"
hd3swuhan1,chisel,turtle,0,"('chisel', 'turtle')"
c3zto7lwnl,chisel,turtle,0,"('chisel', 'turtle')"
bfc47edr60,chisel,turtle,0,"('chisel', 'turtle')"
1mgoye2xx0,chisel,turtle,1,"('chisel', 'turtle')"
bfc47edr60,chisel,vacuum cleaner,4,"('chisel', 'vacuum cleaner')"
4okek6qoyk,chisel,vacuum cleaner,4,"('chisel', 'vacuum cleaner')"
716fcx6zzd,chisel,vacuum cleaner,0,"('chisel', 'vacuum cleaner')"
1mgoye2xx0,chisel,vacuum cleaner,4,"('chisel', 'vacuum cleaner')"
zuez35mybp,chisel,vacuum cleaner,1,"('chisel', 'vacuum cleaner')"
zzs4uadv59,chisel,vacuum cleaner,3,"('chisel', 'vacuum cleaner')"
hd3swuhan1,cobra,alligator,4,"('cobra', 'alligator')"
bfc47edr60,cobra,alligator,4,"('cobra', 'alligator')"
716fcx6zzd,cobra,alligator,3,"('cobra', 'alligator')"
zzs4uadv59,cobra,alligator,3,"('cobra', 'alligator')"
hd3swuhan1,cobra,anvil,0,"('cobra', 'anvil')"
c3zto7lwnl,cobra,anvil,0,"('cobra', 'anvil')"
h9lfxbnb0l,cobra,anvil,0,"('cobra', 'anvil')"
4okek6qoyk,cobra,anvil,0,"('cobra', 'anvil')"
c3zto7lwnl,cobra,axe,0,"('cobra', 'axe')"
h9lfxbnb0l,cobra,axe,0,"('cobra', 'axe')"
4okek6qoyk,cobra,axe,0,"('cobra', 'axe')"
716fcx6zzd,cobra,axe,0,"('cobra', 'axe')"
zuez35mybp,cobra,axe,4,"('cobra', 'axe')"
hd3swuhan1,cobra,blindworm,4,"('cobra', 'blindworm')"
c3zto7lwnl,cobra,blindworm,0,"('cobra', 'blindworm')"
h9lfxbnb0l,cobra,blindworm,5,"('cobra', 'blindworm')"
bfc47edr60,cobra,blindworm,2,"('cobra', 'blindworm')"
4okek6qoyk,cobra,blindworm,4,"('cobra', 'blindworm')"
hd3swuhan1,cobra,boa,6,"('cobra', 'boa')"
bfc47edr60,cobra,boa,6,"('cobra', 'boa')"
4okek6qoyk,cobra,boa,6,"('cobra', 'boa')"
716fcx6zzd,cobra,boa,5,"('cobra', 'boa')"
zuez35mybp,cobra,boa,0,"('cobra', 'boa')"
zzs4uadv59,cobra,boa,3,"('cobra', 'boa')"
hd3swuhan1,cobra,caiman,4,"('cobra', 'caiman')"
c3zto7lwnl,cobra,caiman,6,"('cobra', 'caiman')"
h9lfxbnb0l,cobra,caiman,4,"('cobra', 'caiman')"
4okek6qoyk,cobra,caiman,4,"('cobra', 'caiman')"
1mgoye2xx0,cobra,caiman,5,"('cobra', 'caiman')"
zuez35mybp,cobra,caiman,2,"('cobra', 'caiman')"
hd3swuhan1,cobra,chameleon,4,"('cobra', 'chameleon')"
hd3swuhan1,cobra,chisel,0,"('cobra', 'chisel')"
c3zto7lwnl,cobra,chisel,0,"('cobra', 'chisel')"
bfc47edr60,cobra,chisel,0,"('cobra', 'chisel')"
h9lfxbnb0l,cobra,crocodile,4,"('cobra', 'crocodile')"
bfc47edr60,cobra,crocodile,2,"('cobra', 'crocodile')"
4okek6qoyk,cobra,crocodile,5,"('cobra', 'crocodile')"
716fcx6zzd,cobra,crocodile,4,"('cobra', 'crocodile')"
zuez35mybp,cobra,crocodile,1,"('cobra', 'crocodile')"
zzs4uadv59,cobra,crocodile,4,"('cobra', 'crocodile')"
c3zto7lwnl,cobra,dinosaur,5,"('cobra', 'dinosaur')"
bfc47edr60,cobra,dinosaur,2,"('cobra', 'dinosaur')"
4okek6qoyk,cobra,dinosaur,5,"('cobra', 'dinosaur')"
1mgoye2xx0,cobra,dinosaur,4,"('cobra', 'dinosaur')"
zuez35mybp,cobra,dinosaur,2,"('cobra', 'dinosaur')"
zzs4uadv59,cobra,dinosaur,2,"('cobra', 'dinosaur')"
hd3swuhan1,cobra,gecko,4,"('cobra', 'gecko')"
h9lfxbnb0l,cobra,gecko,4,"('cobra', 'gecko')"
bfc47edr60,cobra,gecko,4,"('cobra', 'gecko')"
zzs4uadv59,cobra,gecko,5,"('cobra', 'gecko')"
bfc47edr60,cobra,grinding disc,0,"('cobra', 'grinding disc')"
zuez35mybp,cobra,grinding disc,0,"('cobra', 'grinding disc')"
hd3swuhan1,cobra,hammer,1,"('cobra', 'hammer')"
bfc47edr60,cobra,hammer,0,"('cobra', 'hammer')"
4okek6qoyk,cobra,hammer,0,"('cobra', 'hammer')"
1mgoye2xx0,cobra,hammer,1,"('cobra', 'hammer')"
hd3swuhan1,cobra,lawn mower,0,"('cobra', 'lawn mower')"
h9lfxbnb0l,cobra,lawn mower,0,"('cobra', 'lawn mower')"
bfc47edr60,cobra,lawn mower,0,"('cobra', 'lawn mower')"
4okek6qoyk,cobra,lawn mower,0,"('cobra', 'lawn mower')"
716fcx6zzd,cobra,lawn mower,0,"('cobra', 'lawn mower')"
zuez35mybp,cobra,lawn mower,4,"('cobra', 'lawn mower')"
zzs4uadv59,cobra,lawn mower,3,"('cobra', 'lawn mower')"
hd3swuhan1,cobra,lizard,4,"('cobra', 'lizard')"
c3zto7lwnl,cobra,lizard,6,"('cobra', 'lizard')"
716fcx6zzd,cobra,lizard,4,"('cobra', 'lizard')"
zuez35mybp,cobra,lizard,2,"('cobra', 'lizard')"
c3zto7lwnl,cobra,nail,0,"('cobra', 'nail')"
h9lfxbnb0l,cobra,nail,0,"('cobra', 'nail')"
4okek6qoyk,cobra,nail,0,"('cobra', 'nail')"
zuez35mybp,cobra,nail,4,"('cobra', 'nail')"
zzs4uadv59,cobra,nail,4,"('cobra', 'nail')"
bfc47edr60,cobra,oilcan,0,"('cobra', 'oilcan')"
716fcx6zzd,cobra,oilcan,0,"('cobra', 'oilcan')"
zuez35mybp,cobra,oilcan,2,"('cobra', 'oilcan')"
hd3swuhan1,cobra,paintbrush,0,"('cobra', 'paintbrush')"
bfc47edr60,cobra,paintbrush,0,"('cobra', 'paintbrush')"
716fcx6zzd,cobra,paintbrush,0,"('cobra', 'paintbrush')"
h9lfxbnb0l,cobra,salamander,4,"('cobra', 'salamander')"
bfc47edr60,cobra,salamander,4,"('cobra', 'salamander')"
716fcx6zzd,cobra,salamander,4,"('cobra', 'salamander')"
1mgoye2xx0,cobra,salamander,5,"('cobra', 'salamander')"
zzs4uadv59,cobra,salamander,3,"('cobra', 'salamander')"
hd3swuhan1,cobra,saw,1,"('cobra', 'saw')"
h9lfxbnb0l,cobra,saw,0,"('cobra', 'saw')"
bfc47edr60,cobra,saw,0,"('cobra', 'saw')"
4okek6qoyk,cobra,saw,0,"('cobra', 'saw')"
716fcx6zzd,cobra,saw,0,"('cobra', 'saw')"
1mgoye2xx0,cobra,saw,0,"('cobra', 'saw')"
zuez35mybp,cobra,saw,4,"('cobra', 'saw')"
c3zto7lwnl,cobra,screwdriver,0,"('cobra', 'screwdriver')"
716fcx6zzd,cobra,screwdriver,0,"('cobra', 'screwdriver')"
1mgoye2xx0,cobra,screwdriver,1,"('cobra', 'screwdriver')"
c3zto7lwnl,cobra,shovel,0,"('cobra', 'shovel')"
h9lfxbnb0l,cobra,shovel,0,"('cobra', 'shovel')"
1mgoye2xx0,cobra,shovel,1,"('cobra', 'shovel')"
zuez35mybp,cobra,shovel,2,"('cobra', 'shovel')"
hd3swuhan1,cobra,snake,6,"('cobra', 'snake')"
c3zto7lwnl,cobra,snake,6,"('cobra', 'snake')"
4okek6qoyk,cobra,snake,6,"('cobra', 'snake')"
716fcx6zzd,cobra,snake,6,"('cobra', 'snake')"
1mgoye2xx0,cobra,snake,6,"('cobra', 'snake')"
4okek6qoyk,cobra,spanner,0,"('cobra', 'spanner')"
716fcx6zzd,cobra,spanner,0,"('cobra', 'spanner')"
c3zto7lwnl,cobra,toad,6,"('cobra', 'toad')"
bfc47edr60,cobra,toad,2,"('cobra', 'toad')"
4okek6qoyk,cobra,toad,5,"('cobra', 'toad')"
1mgoye2xx0,cobra,toad,5,"('cobra', 'toad')"
zzs4uadv59,cobra,toad,4,"('cobra', 'toad')"
hd3swuhan1,cobra,tortoise,2,"('cobra', 'tortoise')"
h9lfxbnb0l,cobra,tortoise,2,"('cobra', 'tortoise')"
zuez35mybp,cobra,tortoise,2,"('cobra', 'tortoise')"
hd3swuhan1,cobra,turtle,1,"('cobra', 'turtle')"
c3zto7lwnl,cobra,turtle,6,"('cobra', 'turtle')"
h9lfxbnb0l,cobra,turtle,4,"('cobra', 'turtle')"
4okek6qoyk,cobra,turtle,5,"('cobra', 'turtle')"
716fcx6zzd,cobra,turtle,4,"('cobra', 'turtle')"
zuez35mybp,cobra,turtle,3,"('cobra', 'turtle')"
hd3swuhan1,cobra,vacuum cleaner,0,"('cobra', 'vacuum cleaner')"
bfc47edr60,cobra,vacuum cleaner,0,"('cobra', 'vacuum cleaner')"
zuez35mybp,cobra,vacuum cleaner,5,"('cobra', 'vacuum cleaner')"
4okek6qoyk,crocodile,alligator,6,"('crocodile', 'alligator')"
zuez35mybp,crocodile,alligator,1,"('crocodile', 'alligator')"
hd3swuhan1,crocodile,anvil,0,"('crocodile', 'anvil')"
4okek6qoyk,crocodile,anvil,0,"('crocodile', 'anvil')"
hd3swuhan1,crocodile,axe,1,"('crocodile', 'axe')"
c3zto7lwnl,crocodile,axe,0,"('crocodile', 'axe')"
bfc47edr60,crocodile,axe,0,"('crocodile', 'axe')"
zuez35mybp,crocodile,axe,4,"('crocodile', 'axe')"
hd3swuhan1,crocodile,blindworm,1,"('crocodile', 'blindworm')"
c3zto7lwnl,crocodile,blindworm,5,"('crocodile', 'blindworm')"
h9lfxbnb0l,crocodile,blindworm,4,"('crocodile', 'blindworm')"
1mgoye2xx0,crocodile,blindworm,3,"('crocodile', 'blindworm')"
zzs4uadv59,crocodile,blindworm,3,"('crocodile', 'blindworm')"
hd3swuhan1,crocodile,boa,4,"('crocodile', 'boa')"
c3zto7lwnl,crocodile,boa,6,"('crocodile', 'boa')"
4okek6qoyk,crocodile,boa,5,"('crocodile', 'boa')"
hd3swuhan1,crocodile,caiman,4,"('crocodile', 'caiman')"
c3zto7lwnl,crocodile,caiman,6,"('crocodile', 'caiman')"
4okek6qoyk,crocodile,caiman,5,"('crocodile', 'caiman')"
716fcx6zzd,crocodile,caiman,0,"('crocodile', 'caiman')"
zuez35mybp,crocodile,caiman,4,"('crocodile', 'caiman')"
bfc47edr60,crocodile,chameleon,4,"('crocodile', 'chameleon')"
4okek6qoyk,crocodile,chameleon,5,"('crocodile', 'chameleon')"
zuez35mybp,crocodile,chameleon,2,"('crocodile', 'chameleon')"
hd3swuhan1,crocodile,chisel,0,"('crocodile', 'chisel')"
c3zto7lwnl,crocodile,chisel,0,"('crocodile', 'chisel')"
h9lfxbnb0l,crocodile,chisel,0,"('crocodile', 'chisel')"
bfc47edr60,crocodile,chisel,0,"('crocodile', 'chisel')"
716fcx6zzd,crocodile,chisel,0,"('crocodile', 'chisel')"
zzs4uadv59,crocodile,chisel,2,"('crocodile', 'chisel')"
hd3swuhan1,crocodile,cobra,4,"('crocodile', 'cobra')"
c3zto7lwnl,crocodile,cobra,5,"('crocodile', 'cobra')"
1mgoye2xx0,crocodile,cobra,5,"('crocodile', 'cobra')"
hd3swuhan1,crocodile,dinosaur,2,"('crocodile', 'dinosaur')"
h9lfxbnb0l,crocodile,dinosaur,4,"('crocodile', 'dinosaur')"
716fcx6zzd,crocodile,dinosaur,4,"('crocodile', 'dinosaur')"
hd3swuhan1,crocodile,gecko,4,"('crocodile', 'gecko')"
bfc47edr60,crocodile,gecko,4,"('crocodile', 'gecko')"
4okek6qoyk,crocodile,gecko,5,"('crocodile', 'gecko')"
716fcx6zzd,crocodile,gecko,0,"('crocodile', 'gecko')"
zuez35mybp,crocodile,gecko,2,"('crocodile', 'gecko')"
zzs4uadv59,crocodile,gecko,4,"('crocodile', 'gecko')"
c3zto7lwnl,crocodile,grinding disc,0,"('crocodile', 'grinding disc')"
h9lfxbnb0l,crocodile,grinding disc,0,"('crocodile', 'grinding disc')"
4okek6qoyk,crocodile,grinding disc,0,"('crocodile', 'grinding disc')"
716fcx6zzd,crocodile,grinding disc,0,"('crocodile', 'grinding disc')"
zuez35mybp,crocodile,grinding disc,1,"('crocodile', 'grinding disc')"
c3zto7lwnl,crocodile,hammer,0,"('crocodile', 'hammer')"
h9lfxbnb0l,crocodile,hammer,0,"('crocodile', 'hammer')"
716fcx6zzd,crocodile,hammer,0,"('crocodile', 'hammer')"
1mgoye2xx0,crocodile,hammer,1,"('crocodile', 'hammer')"
zuez35mybp,crocodile,hammer,2,"('crocodile', 'hammer')"
c3zto7lwnl,crocodile,knife,0,"('crocodile', 'knife')"
h9lfxbnb0l,crocodile,knife,0,"('crocodile', 'knife')"
716fcx6zzd,crocodile,knife,0,"('crocodile', 'knife')"
h9lfxbnb0l,crocodile,lawn mower,0,"('crocodile', 'lawn mower')"
bfc47edr60,crocodile,lawn mower,0,"('crocodile', 'lawn mower')"
4okek6qoyk,crocodile,lawn mower,0,"('crocodile', 'lawn mower')"
zuez35mybp,crocodile,lawn mower,3,"('crocodile', 'lawn mower')"
zzs4uadv59,crocodile,lawn mower,3,"('crocodile', 'lawn mower')"
hd3swuhan1,crocodile,lizard,4,"('crocodile', 'lizard')"
c3zto7lwnl,crocodile,lizard,6,"('crocodile', 'lizard')"
h9lfxbnb0l,crocodile,lizard,4,"('crocodile', 'lizard')"
bfc47edr60,crocodile,lizard,5,"('crocodile', 'lizard')"
zuez35mybp,crocodile,lizard,0,"('crocodile', 'lizard')"
zzs4uadv59,crocodile,lizard,5,"('crocodile', 'lizard')"
hd3swuhan1,crocodile,nail,0,"('crocodile', 'nail')"
bfc47edr60,crocodile,nail,0,"('crocodile', 'nail')"
4okek6qoyk,crocodile,nail,0,"('crocodile', 'nail')"
716fcx6zzd,crocodile,nail,0,"('crocodile', 'nail')"
zuez35mybp,crocodile,nail,1,"('crocodile', 'nail')"
c3zto7lwnl,crocodile,oilcan,0,"('crocodile', 'oilcan')"
h9lfxbnb0l,crocodile,oilcan,0,"('crocodile', 'oilcan')"
bfc47edr60,crocodile,oilcan,0,"('crocodile', 'oilcan')"
1mgoye2xx0,crocodile,oilcan,1,"('crocodile', 'oilcan')"
zzs4uadv59,crocodile,oilcan,6,"('crocodile', 'oilcan')"
hd3swuhan1,crocodile,paintbrush,0,"('crocodile', 'paintbrush')"
h9lfxbnb0l,crocodile,paintbrush,0,"('crocodile', 'paintbrush')"
hd3swuhan1,crocodile,salamander,5,"('crocodile', 'salamander')"
716fcx6zzd,crocodile,salamander,4,"('crocodile', 'salamander')"
1mgoye2xx0,crocodile,salamander,5,"('crocodile', 'salamander')"
hd3swuhan1,crocodile,saw,2,"('crocodile', 'saw')"
716fcx6zzd,crocodile,saw,0,"('crocodile', 'saw')"
1mgoye2xx0,crocodile,saw,1,"('crocodile', 'saw')"
zzs4uadv59,crocodile,saw,3,"('crocodile', 'saw')"
c3zto7lwnl,crocodile,screwdriver,0,"('crocodile', 'screwdriver')"
4okek6qoyk,crocodile,screwdriver,0,"('crocodile', 'screwdriver')"
716fcx6zzd,crocodile,screwdriver,0,"('crocodile', 'screwdriver')"
zzs4uadv59,crocodile,screwdriver,4,"('crocodile', 'screwdriver')"
h9lfxbnb0l,crocodile,shovel,0,"('crocodile', 'shovel')"
bfc47edr60,crocodile,shovel,0,"('crocodile', 'shovel')"
716fcx6zzd,crocodile,shovel,0,"('crocodile', 'shovel')"
1mgoye2xx0,crocodile,shovel,1,"('crocodile', 'shovel')"
zuez35mybp,crocodile,shovel,3,"('crocodile', 'shovel')"
zzs4uadv59,crocodile,shovel,6,"('crocodile', 'shovel')"
hd3swuhan1,crocodile,snake,4,"('crocodile', 'snake')"
c3zto7lwnl,crocodile,snake,5,"('crocodile', 'snake')"
bfc47edr60,crocodile,snake,4,"('crocodile', 'snake')"
4okek6qoyk,crocodile,snake,5,"('crocodile', 'snake')"
716fcx6zzd,crocodile,snake,4,"('crocodile', 'snake')"
1mgoye2xx0,crocodile,snake,5,"('crocodile', 'snake')"
zzs4uadv59,crocodile,snake,4,"('crocodile', 'snake')"
hd3swuhan1,crocodile,spanner,0,"('crocodile', 'spanner')"
c3zto7lwnl,crocodile,spanner,0,"('crocodile', 'spanner')"
bfc47edr60,crocodile,spanner,0,"('crocodile', 'spanner')"
716fcx6zzd,crocodile,spanner,0,"('crocodile', 'spanner')"
1mgoye2xx0,crocodile,spanner,1,"('crocodile', 'spanner')"
zuez35mybp,crocodile,spanner,2,"('crocodile', 'spanner')"
zzs4uadv59,crocodile,spanner,3,"('crocodile', 'spanner')"
hd3swuhan1,crocodile,toad,4,"('crocodile', 'toad')"
1mgoye2xx0,crocodile,toad,5,"('crocodile', 'toad')"
hd3swuhan1,crocodile,tortoise,4,"('crocodile', 'tortoise')"
c3zto7lwnl,crocodile,tortoise,3,"('crocodile', 'tortoise')"
716fcx6zzd,crocodile,tortoise,4,"('crocodile', 'tortoise')"
zuez35mybp,crocodile,tortoise,4,"('crocodile', 'tortoise')"
bfc47edr60,crocodile,turtle,4,"('crocodile', 'turtle')"
4okek6qoyk,crocodile,turtle,5,"('crocodile', 'turtle')"
zuez35mybp,crocodile,turtle,1,"('crocodile', 'turtle')"
h9lfxbnb0l,crocodile,vacuum cleaner,0,"('crocodile', 'vacuum cleaner')"
1mgoye2xx0,crocodile,vacuum cleaner,1,"('crocodile', 'vacuum cleaner')"
zuez35mybp,crocodile,vacuum cleaner,2,"('crocodile', 'vacuum cleaner')"
c3zto7lwnl,dinosaur,alligator,6,"('dinosaur', 'alligator')"
h9lfxbnb0l,dinosaur,alligator,4,"('dinosaur', 'alligator')"
bfc47edr60,dinosaur,alligator,5,"('dinosaur', 'alligator')"
4okek6qoyk,dinosaur,alligator,5,"('dinosaur', 'alligator')"
zuez35mybp,dinosaur,alligator,1,"('dinosaur', 'alligator')"
zzs4uadv59,dinosaur,alligator,4,"('dinosaur', 'alligator')"
hd3swuhan1,dinosaur,anvil,0,"('dinosaur', 'anvil')"
c3zto7lwnl,dinosaur,anvil,0,"('dinosaur', 'anvil')"
bfc47edr60,dinosaur,anvil,0,"('dinosaur', 'anvil')"
4okek6qoyk,dinosaur,anvil,0,"('dinosaur', 'anvil')"
1mgoye2xx0,dinosaur,anvil,1,"('dinosaur', 'anvil')"
c3zto7lwnl,dinosaur,axe,0,"('dinosaur', 'axe')"
h9lfxbnb0l,dinosaur,axe,0,"('dinosaur', 'axe')"
bfc47edr60,dinosaur,axe,0,"('dinosaur', 'axe')"
4okek6qoyk,dinosaur,axe,0,"('dinosaur', 'axe')"
716fcx6zzd,dinosaur,axe,0,"('dinosaur', 'axe')"
hd3swuhan1,dinosaur,blindworm,2,"('dinosaur', 'blindworm')"
bfc47edr60,dinosaur,blindworm,1,"('dinosaur', 'blindworm')"
4okek6qoyk,dinosaur,blindworm,4,"('dinosaur', 'blindworm')"
716fcx6zzd,dinosaur,blindworm,3,"('dinosaur', 'blindworm')"
zuez35mybp,dinosaur,blindworm,1,"('dinosaur', 'blindworm')"
zzs4uadv59,dinosaur,blindworm,3,"('dinosaur', 'blindworm')"
